origin,learner,country_name,y,p
2014,gb,Jamaica,0,0.001531697848001103
2014,gb,Japan,0,0.010376342154976502
2014,gb,Kenya,0,0.009448444472235931
2014,gb,Liberia,0,0.03567211906849639
2014,gb,Lesotho,1,0.02257182694756934
2014,gb,Luxembourg,0,0.004322853472440833
2014,gb,Mexico,0,0.0047756294752319475
2014,gb,Mali,1,0.9195711263442147
2014,gb,Mongolia,1,0.008594886115932789
2014,gb,Malawi,0,0.5007778969293337
2014,gb,Namibia,0,0.078307447140057
2014,gb,Nigeria,0,0.7340726022513795
2014,gb,Norway,0,0.002719411119242452
2014,gb,Nepal,0,0.8270117475045241
2014,gb,Philippines,1,0.19843357647296314
2014,gb,Poland,1,0.005845995707165203
2014,gb,Portugal,0,0.0030262209075334256
2014,gb,Paraguay,0,0.007447363905265026
2014,gb,Romania,0,0.002923212534550071
2014,gb,Senegal,0,0.00953996498759462
2014,gb,Sierra Leone,0,0.004882345799724857
2014,gb,Sweden,0,0.0016411993739534904
2014,gb,Trinidad and Tobago,0,0.006280540721469104
2014,gb,United States of America,0,0.009458446384963718
2014,gb,South Africa,0,0.007253584202615344
2014,rf,Albania,0,0.3986198558386057
2014,rf,Argentina,0,0.10207412379287377
2014,rf,Australia,0,0.043326694139194134
2014,rf,Belgium,0,0.015872086247086248
2014,rf,Benin,1,0.28557086010394817
2014,rf,Bulgaria,0,0.20447934744993565
2014,rf,Brazil,1,0.14761481818834757
2014,rf,Bhutan,0,0.3211062403691079
2014,rf,Botswana,1,0.15327226735682617
2014,rf,Canada,0,0.07901897408147408
2014,rf,Chile,0,0.03244119769119769
2014,rf,Colombia,0,0.2650566715813426
2014,rf,Costa Rica,0,0.03887103174603175
2014,rf,Cyprus,0,0.060487012987013
2014,rf,Germany,0,0.024042478354978355
2014,rf,Denmark,0,0.03555262445887445
2014,rf,Ecuador,0,0.5437522442834942
2014,rf,Spain,0,0.055107142857142855
2014,rf,Finland,0,0.06336886724386724
2014,rf,France,0,0.0695061396936397
2014,rf,United Kingdom,1,0.04882523507194561
2014,rf,Greece,0,0.2987872733991155
2014,rf,Guyana,1,0.19725721847596836
2014,rf,Israel,0,0.16132480019980022
2014,rf,Italy,1,0.09191171328671331
2014,rf,Jamaica,0,0.09049062998405102
2014,rf,Japan,0,0.14820158569500674
2014,rf,Kenya,0,0.444722718973493
2014,rf,Liberia,0,0.41396401015779893
2014,rf,Lesotho,1,0.33929145854145853
2014,rf,Luxembourg,0,0.007008928571428571
2014,rf,Mexico,0,0.26398285742035726
2014,rf,Mali,1,0.5292685476825376
2014,rf,Mongolia,1,0.1349468795093795
2014,rf,Malawi,0,0.3280299683976153
2014,rf,Namibia,0,0.2483503723658521
2014,rf,Nigeria,0,0.4087728294022799
2014,rf,Norway,0,0.039516774891774895
2014,rf,Nepal,0,0.46545783383283384
2014,rf,Philippines,1,0.41812034289240174
2014,rf,Poland,1,0.03548809523809524
2014,rf,Portugal,0,0.02300595238095238
2014,rf,Paraguay,0,0.20223623598623583
2014,rf,Romania,0,0.08787137658093538
2014,rf,Senegal,0,0.3507742098587685
2014,rf,Sierra Leone,0,0.2527458756521255
2014,rf,Sweden,0,0.0174215367965368
2014,rf,Trinidad and Tobago,0,0.11831268731268729
2014,rf,United States of America,0,0.08564186507936508
2014,rf,South Africa,0,0.32869475214328153
2014,lr,Albania,0,0.506311012852519
2014,lr,Argentina,0,0.013212656876993654
2014,lr,Australia,0,0.001650684830087418
2014,lr,Belgium,0,0.03628985775361443
2014,lr,Benin,1,0.04823801512138955
2014,lr,Bulgaria,0,0.01610210366114038
2014,lr,Brazil,1,0.013640003743253937
2014,lr,Bhutan,0,0.4409160166350196
2014,lr,Botswana,1,0.09828275435784846
2014,lr,Canada,0,0.0043067320668786005
2014,lr,Chile,0,0.06603224671938988
2014,lr,Colombia,0,0.08660155855903881
2014,lr,Costa Rica,0,0.5862817803994775
2014,lr,Cyprus,0,0.005155025609886736
2014,lr,Germany,0,0.005931069041918962
2014,lr,Denmark,0,0.001899892777986474
2014,lr,Ecuador,0,0.8591206833041426
2014,lr,Spain,0,0.052883046648981656
2014,lr,Finland,0,0.0027417672959859645
2014,lr,France,0,0.019845534778588952
2014,lr,United Kingdom,1,0.004712139186170896
2014,lr,Greece,0,0.37629143569325113
2014,lr,Guyana,1,0.03684100724766391
2014,lr,Israel,0,0.10314940796059219
2014,lr,Italy,1,0.016671815771581697
2014,lr,Jamaica,0,0.0036826425006348832
2014,lr,Japan,0,0.2511140698226326
2014,lr,Kenya,0,0.2393846260878444
2014,lr,Liberia,0,0.5667299457238859
2014,lr,Lesotho,1,0.1724598984248303
2014,lr,Luxembourg,0,0.0009123796195591178
2014,lr,Mexico,0,0.1068460781858364
2014,lr,Mali,1,0.22523258912783248
2014,lr,Mongolia,1,0.062486193349695525
2014,lr,Malawi,0,0.056570474272388184
2014,lr,Namibia,0,0.08238444568542098
2014,lr,Nigeria,0,0.5393650975667901
2014,lr,Norway,0,0.008537635507392276
2014,lr,Nepal,0,0.21363024657426014
2014,lr,Philippines,1,0.05476556745551023
2014,lr,Poland,1,0.042704148557384185
2014,lr,Portugal,0,0.1462701656385151
2014,lr,Paraguay,0,0.04049514742858968
2014,lr,Romania,0,0.02507908074327566
2014,lr,Senegal,0,0.09455492292525267
2014,lr,Sierra Leone,0,0.11020118270213851
2014,lr,Sweden,0,0.0002018752650371529
2014,lr,Trinidad and Tobago,0,0.020309562113075386
2014,lr,United States of America,0,0.023845043036132583
2014,lr,South Africa,0,0.23967809588873362
2015,gb,Albania,0,0.2335201765658743
2015,gb,Argentina,0,0.0033044068956047255
2015,gb,Australia,0,0.005819875211724788
2015,gb,Belgium,0,0.016742600619132606
2015,gb,Benin,1,0.03386372727377527
2015,gb,Bulgaria,0,0.017001597837531676
2015,gb,Bhutan,0,0.2855163460122414
2015,gb,Canada,0,0.02228820028047938
2015,gb,Chile,0,0.0035316510180133554
2015,gb,Colombia,0,0.34488613232987536
2015,gb,Costa Rica,0,0.008779543053200663
2015,gb,Cyprus,0,0.007349225800699411
2015,gb,Germany,0,0.003292156912082656
2015,gb,Denmark,0,0.007812044489439155
2015,gb,Ecuador,0,0.7789722537528327
2015,gb,Spain,0,0.006045836688813084
2015,gb,Finland,0,0.003224919431575531
2015,gb,France,0,0.004720103893686575
2015,gb,United Kingdom,1,0.004311095459029679
2015,gb,Greece,1,0.04564377632857292
2015,gb,Guyana,1,0.007537965441899427
2015,gb,Israel,0,0.0683836498468574
2015,gb,Italy,1,0.006304824424608643
2015,gb,Jamaica,0,0.003773193734174623
2015,gb,Japan,0,0.006083629938743338
2015,gb,Kenya,0,0.00563484086638005
2015,gb,South Korea,1,0.5876832943921729
2015,gb,Liberia,0,0.010510287256829582
2015,gb,Sri Lanka,0,0.6565589172523144
2015,gb,Luxembourg,0,0.0029426661605086207
2015,gb,Mexico,1,0.018577575723738644
2015,gb,Mali,1,0.9757460669949377
2015,gb,Mongolia,1,0.008130981668640524
2015,gb,Malawi,0,0.44564834108843515
2015,gb,Namibia,0,0.020636377791525908
2015,gb,Nigeria,0,0.7041690230323933
2015,gb,Norway,0,0.0027181471597406553
2015,gb,Nepal,0,0.7642248855044613
2015,gb,Philippines,1,0.12902924810321129
2015,gb,Poland,1,0.033486771874206296
2015,gb,Portugal,0,0.004708772676072303
2015,gb,Paraguay,0,0.008640139768491976
2015,gb,Romania,0,0.004225021793522572
2015,gb,Senegal,0,0.007269297634756393
2015,gb,Sierra Leone,0,0.0062052358046968395
2015,gb,Sweden,0,0.0014637651493653008
2015,gb,Trinidad and Tobago,0,0.006225555963541803
2015,gb,United States of America,0,0.056090221681313654
2015,gb,South Africa,0,0.005849854892179403
2015,rf,Albania,0,0.3098413000757823
2015,rf,Argentina,0,0.14909868950493949
2015,rf,Australia,0,0.08014742895992899
2015,rf,Belgium,0,0.03663553113553114
2015,rf,Benin,1,0.2824727841602841
2015,rf,Bulgaria,0,0.15568384046509046
2015,rf,Bhutan,0,0.30416103830809704
2015,rf,Canada,0,0.06792884892884891
2015,rf,Chile,0,0.07256675050096104
2015,rf,Colombia,0,0.34018821697626045
2015,rf,Costa Rica,0,0.06309539072039072
2015,rf,Cyprus,0,0.16580589202464197
2015,rf,Germany,0,0.05479861111111112
2015,rf,Denmark,0,0.02568452380952381
2015,rf,Ecuador,0,0.5381650773654448
2015,rf,Spain,0,0.07573725579975582
2015,rf,Finland,0,0.08010950405803346
2015,rf,France,0,0.11336568292818291
2015,rf,United Kingdom,1,0.1129480415417916
2015,rf,Greece,1,0.3311986730412241
2015,rf,Guyana,1,0.25366154597036944
2015,rf,Israel,0,0.15606572594072593
2015,rf,Italy,1,0.1325380407990702
2015,rf,Jamaica,0,0.11425720704948646
2015,rf,Japan,0,0.18608020349748283
2015,rf,Kenya,0,0.396916610554478
2015,rf,South Korea,1,0.4440929372914666
2015,rf,Liberia,0,0.32890295468420455
2015,rf,Sri Lanka,0,0.4672493170636553
2015,rf,Luxembourg,0,0.029840707903207902
2015,rf,Mexico,1,0.2774868534243533
2015,rf,Mali,1,0.5635008373978964
2015,rf,Mongolia,1,0.1334433621933622
2015,rf,Malawi,0,0.36487089887769236
2015,rf,Namibia,0,0.2957573917095976
2015,rf,Nigeria,0,0.4446823250279132
2015,rf,Norway,0,0.06035084706959707
2015,rf,Nepal,0,0.5872739378676879
2015,rf,Philippines,1,0.3825954103086455
2015,rf,Poland,1,0.16928631784881776
2015,rf,Portugal,0,0.021797619047619045
2015,rf,Paraguay,0,0.21413601449878614
2015,rf,Romania,0,0.1501788489288489
2015,rf,Senegal,0,0.3922043720168719
2015,rf,Sierra Leone,0,0.2554836768623533
2015,rf,Sweden,0,0.04452225552225552
2015,rf,Trinidad and Tobago,0,0.14352980352980352
2015,rf,United States of America,0,0.18106945138195132
2015,rf,South Africa,0,0.2628024176116281
2015,lr,Albania,0,0.7935832900053026
2015,lr,Argentina,0,0.07611936115144248
2015,lr,Australia,0,0.009780092512011052
2015,lr,Belgium,0,0.3110892500516929
2015,lr,Benin,1,0.6318402439245537
2015,lr,Bulgaria,0,0.06096688818041154
2015,lr,Bhutan,0,0.9599591289804814
2015,lr,Canada,0,0.09392333600329072
2015,lr,Chile,0,0.10741645753551933
2015,lr,Colombia,0,0.22143494140632491
2015,lr,Costa Rica,0,0.26401346797431924
2015,lr,Cyprus,0,0.02153271403863846
2015,lr,Germany,0,0.002380308970438838
2015,lr,Denmark,0,0.009083792420191422
2015,lr,Ecuador,0,0.9351506518105549
2015,lr,Spain,0,0.16875252141386723
2015,lr,Finland,0,0.005342591505268058
2015,lr,France,0,0.0872010735264917
2015,lr,United Kingdom,1,0.0492192560269239
2015,lr,Greece,1,0.30931144464953453
2015,lr,Guyana,1,0.1300121995653319
2015,lr,Israel,0,0.4450556113685737
2015,lr,Italy,1,0.044292309942871894
2015,lr,Jamaica,0,0.04496367183049723
2015,lr,Japan,0,0.5262666858027601
2015,lr,Kenya,0,0.453851580118127
2015,lr,South Korea,1,0.27290614457617
2015,lr,Liberia,0,0.74376790563741
2015,lr,Sri Lanka,0,0.8548892329677455
2015,lr,Luxembourg,0,0.0005850055504230417
2015,lr,Mexico,1,0.7060756454565265
2015,lr,Mali,1,0.8063823179001182
2015,lr,Mongolia,1,0.1076654847998808
2015,lr,Malawi,0,0.13596901848841028
2015,lr,Namibia,0,0.2671808996454838
2015,lr,Nigeria,0,0.957502671324334
2015,lr,Norway,0,0.0007768807217578859
2015,lr,Nepal,0,0.7967976710663218
2015,lr,Philippines,1,0.4104113013037714
2015,lr,Poland,1,0.10767389991424636
2015,lr,Portugal,0,0.05737491764777043
2015,lr,Paraguay,0,0.3561319631124643
2015,lr,Romania,0,0.04759419214721349
2015,lr,Senegal,0,0.115633606126107
2015,lr,Sierra Leone,0,0.356067634584424
2015,lr,Sweden,0,0.005374457151155161
2015,lr,Trinidad and Tobago,0,0.23212266920677369
2015,lr,United States of America,0,0.06767652008881134
2015,lr,South Africa,0,0.6264039856737652
2016,gb,Albania,0,0.08538748194769591
2016,gb,Argentina,0,0.006667207625741499
2016,gb,Australia,0,0.0058189589334747575
2016,gb,Belgium,0,0.025268308618658003
2016,gb,Benin,1,0.03621729074197106
2016,gb,Burkina Faso,1,0.912407604450169
2016,gb,Bulgaria,0,0.007478448223410681
2016,gb,Bhutan,0,0.1373761313201721
2016,gb,Canada,0,0.015954224925839026
2016,gb,Chile,0,0.054428686762095405
2016,gb,Ivory Coast,1,0.5457927315874125
2016,gb,Colombia,0,0.1961456421735374
2016,gb,Costa Rica,0,0.0031696442544770554
2016,gb,Cyprus,0,0.010599442761134944
2016,gb,Germany,0,0.004364071343007665
2016,gb,Denmark,0,0.007660954124037648
2016,gb,Ecuador,0,0.75030979233774
2016,gb,Spain,0,0.007792973316948715
2016,gb,Finland,0,0.01098323698426606
2016,gb,France,0,0.05116142438704957
2016,gb,United Kingdom,1,0.0057315389889463705
2016,gb,Greece,1,0.02094772567951231
2016,gb,Guyana,1,0.03035548908573963
2016,gb,Israel,0,0.01227763848466309
2016,gb,Italy,1,0.009886991267668606
2016,gb,Jamaica,0,0.006327001424926235
2016,gb,Japan,0,0.025402496061632793
2016,gb,Kenya,0,0.027280966229778093
2016,gb,South Korea,1,0.15245713240260286
2016,gb,Liberia,0,0.006689843891006784
2016,gb,Sri Lanka,0,0.7539741870645521
2016,gb,Luxembourg,0,0.0022485851084701105
2016,gb,Mexico,1,0.04994004634911026
2016,gb,Mali,1,0.9681701565484182
2016,gb,Malawi,0,0.44657543270808703
2016,gb,Namibia,0,0.26234641432387484
2016,gb,Nigeria,0,0.7782927298680629
2016,gb,Norway,0,0.009155190438104059
2016,gb,Nepal,0,0.828191490416456
2016,gb,Portugal,0,0.004168801499755007
2016,gb,Paraguay,0,0.030894619442135493
2016,gb,Romania,1,0.004807552061682683
2016,gb,Senegal,1,0.02504300590843705
2016,gb,Sierra Leone,0,0.013957416202357685
2016,gb,Sweden,0,0.0037187015355315705
2016,gb,Trinidad and Tobago,0,0.01065271669417194
2016,gb,United States of America,0,0.0131874339708421
2016,gb,South Africa,0,0.018345684072411685
2016,rf,Albania,0,0.3209615800865799
2016,rf,Argentina,0,0.11160199175824179
2016,rf,Australia,0,0.087035515546545
2016,rf,Belgium,0,0.05297916666666667
2016,rf,Benin,1,0.3952621212529299
2016,rf,Burkina Faso,1,0.4468211245990852
2016,rf,Bulgaria,0,0.18045221226142286
2016,rf,Bhutan,0,0.32192135438091307
2016,rf,Canada,0,0.10293468826924711
2016,rf,Chile,0,0.1328760998171038
2016,rf,Ivory Coast,1,0.5368552571332178
2016,rf,Colombia,0,0.3314404206904205
2016,rf,Costa Rica,0,0.05274981784211661
2016,rf,Cyprus,0,0.14984050233392338
2016,rf,Germany,0,0.0471509209744504
2016,rf,Denmark,0,0.04724864846410899
2016,rf,Ecuador,0,0.574471488382189
2016,rf,Spain,0,0.06248797730047731
2016,rf,Finland,0,0.12272623903873905
2016,rf,France,0,0.1747971472971473
2016,rf,United Kingdom,1,0.12450694236851524
2016,rf,Greece,1,0.31587554806304796
2016,rf,Guyana,1,0.2487191801254301
2016,rf,Israel,0,0.1620530303030303
2016,rf,Italy,1,0.12936872155622153
2016,rf,Jamaica,0,0.13381304806304808
2016,rf,Japan,0,0.18234385753135754
2016,rf,Kenya,0,0.47712411199911187
2016,rf,South Korea,1,0.44396559833140725
2016,rf,Liberia,0,0.32860534604284597
2016,rf,Sri Lanka,0,0.4645050315289287
2016,rf,Luxembourg,0,0.02827991452991453
2016,rf,Mexico,1,0.2924036057896352
2016,rf,Mali,1,0.6190973879599075
2016,rf,Malawi,0,0.33045023032523035
2016,rf,Namibia,0,0.3715644563769562
2016,rf,Nigeria,0,0.47791321872571907
2016,rf,Norway,0,0.10507032098336445
2016,rf,Nepal,0,0.5636328661126458
2016,rf,Portugal,0,0.04261892968142969
2016,rf,Paraguay,0,0.2572986447784242
2016,rf,Romania,1,0.08399454273796378
2016,rf,Senegal,1,0.29184496570680774
2016,rf,Sierra Leone,0,0.23542983405483398
2016,rf,Sweden,0,0.08667345195654022
2016,rf,Trinidad and Tobago,0,0.1306634858197358
2016,rf,United States of America,0,0.18478157647091464
2016,rf,South Africa,0,0.2581387154512153
2016,lr,Albania,0,0.7114245283968709
2016,lr,Argentina,0,0.07747444850939089
2016,lr,Australia,0,0.0095662161751631
2016,lr,Belgium,0,0.12647974890099628
2016,lr,Benin,1,0.789005433709027
2016,lr,Burkina Faso,1,0.16709044020039135
2016,lr,Bulgaria,0,0.043594316779801544
2016,lr,Bhutan,0,0.8888850692791008
2016,lr,Canada,0,0.04446116796225149
2016,lr,Chile,0,0.06751372421207201
2016,lr,Ivory Coast,1,0.7705663388541018
2016,lr,Colombia,0,0.5371784310398544
2016,lr,Costa Rica,0,0.10528571669464691
2016,lr,Cyprus,0,0.041094873886941274
2016,lr,Germany,0,0.021557930600612705
2016,lr,Denmark,0,0.009577113593612583
2016,lr,Ecuador,0,0.9702119855669483
2016,lr,Spain,0,0.22347717214750282
2016,lr,Finland,0,0.014643490271650487
2016,lr,France,0,0.5015904871818305
2016,lr,United Kingdom,1,0.06761365483329071
2016,lr,Greece,1,0.3435397633804614
2016,lr,Guyana,1,0.2328181636776418
2016,lr,Israel,0,0.30651994172240676
2016,lr,Italy,1,0.27862441449488856
2016,lr,Jamaica,0,0.3850558967225704
2016,lr,Japan,0,0.7010896311303493
2016,lr,Kenya,0,0.8024187517940831
2016,lr,South Korea,1,0.9398692957147899
2016,lr,Liberia,0,0.4282894646667326
2016,lr,Sri Lanka,0,0.701405739260277
2016,lr,Luxembourg,0,0.0010214397187020116
2016,lr,Mexico,1,0.5999536845318159
2016,lr,Mali,1,0.8711823290058451
2016,lr,Malawi,0,0.40087352912277413
2016,lr,Namibia,0,0.6553316065585068
2016,lr,Nigeria,0,0.9971338481531642
2016,lr,Norway,0,0.0007906393826185424
2016,lr,Nepal,0,0.7303258459423315
2016,lr,Portugal,0,0.01045599647161246
2016,lr,Paraguay,0,0.40380570166403024
2016,lr,Romania,1,0.004607602006766024
2016,lr,Senegal,1,0.027169217715912693
2016,lr,Sierra Leone,0,0.25071164351819014
2016,lr,Sweden,0,0.012538688199289204
2016,lr,Trinidad and Tobago,0,0.13972339110497475
2016,lr,United States of America,0,0.12574620954742946
2016,lr,South Africa,0,0.7722253265095403
2017,gb,Albania,0,0.1448694273566805
2017,gb,Argentina,0,0.014185882337992308
2017,gb,Australia,0,0.012373572522443558
2017,gb,Belgium,0,0.013211119270238504
2017,gb,Benin,1,0.01697087233344703
2017,gb,Burkina Faso,1,0.6456532911334851
2017,gb,Bulgaria,0,0.03183816571915822
2017,gb,Bhutan,0,0.15184916872729917
2017,gb,Canada,0,0.012229193459102733
2017,gb,Chile,0,0.011594611923165047
2017,gb,Ivory Coast,1,0.6313690419253778
2017,gb,Colombia,0,0.2869794090787019
2017,gb,Costa Rica,0,0.012093993626733652
2017,gb,Cyprus,0,0.019374735119448417
2017,gb,Germany,0,0.004547241740312281
2017,gb,Denmark,0,0.005120866437450836
2017,gb,Ecuador,0,0.8091508150384145
2017,gb,Spain,0,0.002931469908577581
2017,gb,Finland,0,0.018635595492686858
2017,gb,France,0,0.047390528980852324
2017,gb,United Kingdom,1,0.005610613492087059
2017,gb,Greece,1,0.03688502860620768
2017,gb,Guyana,1,0.02359187834838055
2017,gb,Israel,0,0.018395533256994175
2017,gb,Italy,1,0.0080007582307846
2017,gb,Jamaica,0,0.008609823848541526
2017,gb,Japan,0,0.009540197221128723
2017,gb,South Korea,1,0.4822037039676074
2017,gb,Liberia,0,0.02036818289130672
2017,gb,Sri Lanka,0,0.7497896952317298
2017,gb,Luxembourg,0,0.006739905720741018
2017,gb,Mexico,1,0.01560847461103926
2017,gb,Mali,1,0.9843789471020984
2017,gb,Malawi,0,0.3006240655433064
2017,gb,Namibia,0,0.12525201345026765
2017,gb,Nigeria,0,0.2739554038871294
2017,gb,Norway,0,0.021523614533485648
2017,gb,Nepal,0,0.8459318051844089
2017,gb,Portugal,0,0.004736642335368243
2017,gb,Paraguay,0,0.016149802432874328
2017,gb,Romania,1,0.006000350342371792
2017,gb,Senegal,1,0.03871762301918767
2017,gb,Sierra Leone,0,0.04873619586679344
2017,gb,Sweden,0,0.005338920099139499
2017,gb,Trinidad and Tobago,0,0.01035646169613568
2017,gb,United States of America,0,0.0797591406614173
2017,gb,South Africa,0,0.010231707936735661
2017,rf,Albania,0,0.4327281433843932
2017,rf,Argentina,0,0.1161315836940837
2017,rf,Australia,0,0.06210768398268399
2017,rf,Belgium,0,0.06639430014430017
2017,rf,Benin,1,0.3525319917011093
2017,rf,Burkina Faso,1,0.4263598482808041
2017,rf,Bulgaria,0,0.18113721001220995
2017,rf,Bhutan,0,0.2796930708180708
2017,rf,Canada,0,0.08272447691197689
2017,rf,Chile,0,0.09437761544011543
2017,rf,Ivory Coast,1,0.5784824346405228
2017,rf,Colombia,0,0.40048864330114337
2017,rf,Costa Rica,0,0.054129870129870125
2017,rf,Cyprus,0,0.17181518971224852
2017,rf,Germany,0,0.07188392857142858
2017,rf,Denmark,0,0.04182846320346321
2017,rf,Ecuador,0,0.5517054595301498
2017,rf,Spain,0,0.06776406926406929
2017,rf,Finland,0,0.09842779442779442
2017,rf,France,0,0.1821057440366651
2017,rf,United Kingdom,1,0.202564177963849
2017,rf,Greece,1,0.27632386363636363
2017,rf,Guyana,1,0.24968820068820066
2017,rf,Israel,0,0.12443744694847636
2017,rf,Italy,1,0.10828598484848487
2017,rf,Jamaica,0,0.10625758963258965
2017,rf,Japan,0,0.15152929505135387
2017,rf,South Korea,1,0.29371025991981875
2017,rf,Liberia,0,0.3295172872470667
2017,rf,Sri Lanka,0,0.5045763750138752
2017,rf,Luxembourg,0,0.041168417366946784
2017,rf,Mexico,1,0.2919030275280275
2017,rf,Mali,1,0.6608567429302724
2017,rf,Malawi,0,0.291083374958375
2017,rf,Namibia,0,0.4159021305491894
2017,rf,Nigeria,0,0.4299164122233974
2017,rf,Norway,0,0.07147971728563834
2017,rf,Nepal,0,0.7342035048285049
2017,rf,Portugal,0,0.07381899350649351
2017,rf,Paraguay,0,0.2271235733221027
2017,rf,Romania,1,0.16338033983989864
2017,rf,Senegal,1,0.35022445201856967
2017,rf,Sierra Leone,0,0.25733657314907304
2017,rf,Sweden,0,0.06171626984126985
2017,rf,Trinidad and Tobago,0,0.11375695138195135
2017,rf,United States of America,0,0.21200160512002614
2017,rf,South Africa,0,0.22360026085026097
2017,lr,Albania,0,0.9309443427156343
2017,lr,Argentina,0,0.04934273061690814
2017,lr,Australia,0,0.008594076481767509
2017,lr,Belgium,0,0.06789490237193249
2017,lr,Benin,1,0.2665510128549423
2017,lr,Burkina Faso,1,0.8712888656397565
2017,lr,Bulgaria,0,0.4008004930325643
2017,lr,Bhutan,0,0.7428010958465704
2017,lr,Canada,0,0.29462684559139607
2017,lr,Chile,0,0.25143320317533463
2017,lr,Ivory Coast,1,0.5248375493042895
2017,lr,Colombia,0,0.24289098146948068
2017,lr,Costa Rica,0,0.06519362039595956
2017,lr,Cyprus,0,0.11736625702529317
2017,lr,Germany,0,0.15599282173128795
2017,lr,Denmark,0,0.0185058845472478
2017,lr,Ecuador,0,0.9731173998497814
2017,lr,Spain,0,0.12942961030551703
2017,lr,Finland,0,0.04003054054588981
2017,lr,France,0,0.5233488302340762
2017,lr,United Kingdom,1,0.5198076696843565
2017,lr,Greece,1,0.04699093401580142
2017,lr,Guyana,1,0.011983580808886249
2017,lr,Israel,0,0.16597738786714383
2017,lr,Italy,1,0.5175553697930734
2017,lr,Jamaica,0,0.01914684901511634
2017,lr,Japan,0,0.28536723670234854
2017,lr,South Korea,1,0.9697739217904718
2017,lr,Liberia,0,0.7446952366617325
2017,lr,Sri Lanka,0,0.3935829721324482
2017,lr,Luxembourg,0,0.0001838831618762007
2017,lr,Mexico,1,0.45110591989342635
2017,lr,Mali,1,0.9018021763264649
2017,lr,Malawi,0,0.30056353320623425
2017,lr,Namibia,0,0.32507031219273075
2017,lr,Nigeria,0,0.9800291343607677
2017,lr,Norway,0,0.0012018638419881655
2017,lr,Nepal,0,0.9660395103353366
2017,lr,Portugal,0,0.20773409651697528
2017,lr,Paraguay,0,0.05170165765740636
2017,lr,Romania,1,0.20218549309594572
2017,lr,Senegal,1,0.15692916317151537
2017,lr,Sierra Leone,0,0.6424418980671943
2017,lr,Sweden,0,0.007015509099022055
2017,lr,Trinidad and Tobago,0,0.12287702581925557
2017,lr,United States of America,0,0.7091876960225505
2017,lr,South Africa,0,0.35760117836016864
2018,gb,Albania,0,0.09740522052299436
2018,gb,Argentina,0,0.01353143721649872
2018,gb,Australia,0,0.012236399469926062
2018,gb,Belgium,0,0.01748520382298017
2018,gb,Bulgaria,0,0.03660423751123868
2018,gb,Bhutan,0,0.13092581439231554
2018,gb,Canada,0,0.010592854339979727
2018,gb,Chile,0,0.03512997532217362
2018,gb,Ivory Coast,1,0.511124573159486
2018,gb,Colombia,0,0.2017177067387978
2018,gb,Costa Rica,0,0.014571788367361733
2018,gb,Cyprus,0,0.05344305158318794
2018,gb,Germany,0,0.00937162124923636
2018,gb,Denmark,0,0.00782061933144556
2018,gb,Ecuador,0,0.8101200130271314
2018,gb,Spain,0,0.010719664095698696
2018,gb,Finland,0,0.018219206077256567
2018,gb,France,0,0.05996144981115281
2018,gb,United Kingdom,1,0.03792323701445717
2018,gb,The Gambia,0,0.1852479310972441
2018,gb,Greece,1,0.012957861445224686
2018,gb,Guyana,1,0.0873511725815983
2018,gb,Israel,0,0.02385880685828349
2018,gb,Italy,1,0.01713696810851953
2018,gb,Jamaica,0,0.03841449568891355
2018,gb,Japan,0,0.011027322083819043
2018,gb,South Korea,1,0.809765626401976
2018,gb,Liberia,0,0.08562406838232488
2018,gb,Sri Lanka,0,0.7734724990854687
2018,gb,Lesotho,0,0.8116000376711326
2018,gb,Luxembourg,0,0.029512741516702152
2018,gb,Mexico,1,0.0327883171454091
2018,gb,Malawi,0,0.012566354646172003
2018,gb,Namibia,0,0.13443946176217994
2018,gb,Nigeria,0,0.3760843016994996
2018,gb,Norway,0,0.043123068003533764
2018,gb,Nepal,0,0.8835905999609106
2018,gb,New Zealand,0,0.06267964847931416
2018,gb,Portugal,0,0.005278830623733766
2018,gb,Paraguay,0,0.033007137068179496
2018,gb,Romania,1,0.04758955106594028
2018,gb,Senegal,1,0.09961040104076366
2018,gb,Sierra Leone,0,0.042582497992336384
2018,gb,Sweden,0,0.0074674332531637876
2018,gb,Seychelles,0,0.04195180342615459
2018,gb,Trinidad and Tobago,0,0.03659211618372647
2018,gb,United States of America,0,0.2517677289986153
2018,gb,South Africa,0,0.02279370768321254
2018,rf,Albania,0,0.4586942481538069
2018,rf,Argentina,0,0.16113745768653057
2018,rf,Australia,0,0.07366071428571429
2018,rf,Belgium,0,0.09809355921855921
2018,rf,Bulgaria,0,0.16276077741702744
2018,rf,Bhutan,0,0.28404783411033413
2018,rf,Canada,0,0.09046816378066377
2018,rf,Chile,0,0.14872988816738814
2018,rf,Ivory Coast,1,0.6107451645576648
2018,rf,Colombia,0,0.3015492667055166
2018,rf,Costa Rica,0,0.1002703664799253
2018,rf,Cyprus,0,0.20798736679986685
2018,rf,Germany,0,0.060162202380952386
2018,rf,Denmark,0,0.05166765873015874
2018,rf,Ecuador,0,0.45940140109073935
2018,rf,Spain,0,0.06437292568542569
2018,rf,Finland,0,0.11026991758241754
2018,rf,France,0,0.23289563704269578
2018,rf,United Kingdom,1,0.17582248307248302
2018,rf,The Gambia,0,0.3936110372470666
2018,rf,Greece,1,0.25715334012392843
2018,rf,Guyana,1,0.21279060318766196
2018,rf,Israel,0,0.17388293650793646
