country,onset,type,max_risk,threshold,detected
Guinea-Bissau,2012,coup,0.47833165092577484,0.4573626782096818,True
Guinea-Bissau,2012,coup,0.47833165092577484,0.48676627254250526,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.5161698668753287,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.5455734612081521,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.5749770555409756,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.604380649873799,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.6337842442066225,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.663187838539446,False
Guinea-Bissau,2012,coup,0.47833165092577484,0.6925914328722694,False
Afghanistan,2021,coup,0.6325474529127901,0.13392314054862373,True
Afghanistan,2021,coup,0.6325474529127901,0.1633267348814472,True
Afghanistan,2021,coup,0.6325474529127901,0.19273032921427063,True
Afghanistan,2021,coup,0.6325474529127901,0.2221339235470941,True
Afghanistan,2021,coup,0.6325474529127901,0.25153751787991757,True
Afghanistan,2021,coup,0.6325474529127901,0.280941112212741,True
Afghanistan,2021,coup,0.6325474529127901,0.31034470654556445,True
Afghanistan,2021,coup,0.6325474529127901,0.3397483008783879,True
Afghanistan,2021,coup,0.6325474529127901,0.3691518952112114,True
Afghanistan,2021,coup,0.6325474529127901,0.39855548954403486,True
Afghanistan,2021,coup,0.6325474529127901,0.4279590838768583,True
Afghanistan,2021,coup,0.6325474529127901,0.4573626782096818,True
Afghanistan,2021,coup,0.6325474529127901,0.48676627254250526,True
Afghanistan,2021,coup,0.6325474529127901,0.5161698668753287,True
Afghanistan,2021,coup,0.6325474529127901,0.5455734612081521,True
Afghanistan,2021,coup,0.6325474529127901,0.5749770555409756,True
Afghanistan,2021,coup,0.6325474529127901,0.604380649873799,True
Afghanistan,2021,coup,0.6325474529127901,0.6337842442066225,False
Afghanistan,2021,coup,0.6325474529127901,0.663187838539446,False
Afghanistan,2021,coup,0.6325474529127901,0.6925914328722694,False
Sudan,2021,coup,0.6917593762446921,0.13392314054862373,True
Sudan,2021,coup,0.6917593762446921,0.1633267348814472,True
Sudan,2021,coup,0.6917593762446921,0.19273032921427063,True
Sudan,2021,coup,0.6917593762446921,0.2221339235470941,True
Sudan,2021,coup,0.6917593762446921,0.25153751787991757,True
Sudan,2021,coup,0.6917593762446921,0.280941112212741,True
Sudan,2021,coup,0.6917593762446921,0.31034470654556445,True
Sudan,2021,coup,0.6917593762446921,0.3397483008783879,True
Sudan,2021,coup,0.6917593762446921,0.3691518952112114,True
Sudan,2021,coup,0.6917593762446921,0.39855548954403486,True
Sudan,2021,coup,0.6917593762446921,0.4279590838768583,True
Sudan,2021,coup,0.6917593762446921,0.4573626782096818,True
Sudan,2021,coup,0.6917593762446921,0.48676627254250526,True
Sudan,2021,coup,0.6917593762446921,0.5161698668753287,True
Sudan,2021,coup,0.6917593762446921,0.5455734612081521,True
Sudan,2021,coup,0.6917593762446921,0.5749770555409756,True
Sudan,2021,coup,0.6917593762446921,0.604380649873799,True
Sudan,2021,coup,0.6917593762446921,0.6337842442066225,True
Sudan,2021,coup,0.6917593762446921,0.663187838539446,True
Sudan,2021,coup,0.6917593762446921,0.6925914328722694,False
Chad,2021,coup,0.7686784318156233,0.13392314054862373,True
Chad,2021,coup,0.7686784318156233,0.1633267348814472,True
Chad,2021,coup,0.7686784318156233,0.19273032921427063,True
Chad,2021,coup,0.7686784318156233,0.2221339235470941,True
Chad,2021,coup,0.7686784318156233,0.25153751787991757,True
Chad,2021,coup,0.7686784318156233,0.280941112212741,True
Chad,2021,coup,0.7686784318156233,0.31034470654556445,True
Chad,2021,coup,0.7686784318156233,0.3397483008783879,True
