country,factor,q_state,r_obs,snr,neg_loglik,T,beta_mean,beta_std
Australia,factor_2,0.00033546262790251185,0.001623911287486089,0.20657694203347024,-83.33518578475828,56,-0.026900338041845273,0.07640187502804083
Australia,factor_3,0.00033546262790251185,0.0049797529114607745,0.06736531588353574,-57.08564727177405,56,0.44589669207424104,0.08135871335980689
Australia,factor_4,0.00033546262790251185,0.07495240528058432,0.004475675285492274,5.861720092122047,56,-0.8662893746687412,0.4397300570528081
Botswana,factor_1,0.00033546262790251185,0.00041652193305362795,0.8053900678006323,-114.08626473193584,56,0.0582872089332888,0.03643689948116918
Botswana,factor_2,0.00033546262790251185,0.0021900618274041843,0.15317495775912673,-76.49184931863059,56,-0.2493038370869886,0.16423479813877515
Botswana,factor_3,0.00033546262790251185,0.005852458275416008,0.05731995208093411,-53.34221325229855,56,0.38088169278473405,0.07409891086716243
Botswana,factor_4,0.00033546262790251185,0.048525892872406266,0.0069130645114470245,-4.355301149589388,56,0.18128968922180813,0.41871005232185265
Burundi,factor_1,3.596020447942424,0.0053907630296117165,667.0707705364367,-43.02347124076505,56,1.7960554522491505,2.366943280821045
Burundi,factor_2,0.09678619586506779,0.010858077545628661,8.913750657825501,-38.64424860185355,56,2.3257475012428688,0.5995504216740166
Burundi,factor_3,0.00033546262790251185,0.2330895547092582,0.0014392006039092898,32.51387888411055,56,0.36360742087758613,0.8126307764354455
Burundi,factor_4,0.00033546262790251185,0.01940495680112959,0.017287470997254892,-25.644180662862397,56,-0.03064377157487782,0.40060011563721676
Central African Republic,factor_1,1.458125742063019,0.013917662579544314,104.76800495265061,-28.082478684249523,56,1.8774158705179134,1.4906249754820975
Central African Republic,factor_2,0.4505234178020627,0.010280217909618998,43.824306231924986,-38.55927510073484,56,0.7960567083720649,0.8304554394770212
Central African Republic,factor_3,0.1607390267649909,0.2704255458366389,0.5943929086569787,36.2720465739541,56,1.338182817076894,0.8803341342909707
Central African Republic,factor_4,0.2290809570094411,0.033860454938358146,6.7654423848254694,-11.657270543473713,56,-0.4452850323200157,1.0749195146503032
Chile,factor_1,5.3638005321408,0.05205093500548014,103.04907167519809,2.738987400828015,56,2.6770251561885976,0.9792767136445238
Chile,factor_2,0.00033546262790251185,0.009794049953489594,0.03425167622133553,-41.624179996438116,56,1.0669656754411132,0.17712731280580493
Chile,factor_3,7.38905609893065,0.03844359727133434,192.20511667466502,-0.25055063890936513,56,0.635552937204642,2.008435465810322
Chile,factor_4,0.2758042754980144,0.0178715154663753,15.432618236373493,-25.784731256873673,56,0.8433533262369282,0.8049723022526551
Costa Rica,factor_1,0.016893446334800777,0.00037412049235251876,45.155094896226,-114.30423810281486,56,0.23020316722667433,0.1448336183750558
Costa Rica,factor_2,0.39458121492250864,0.0011085553593210898,355.9418224852218,-86.5807005240425,56,-0.014457381831601664,0.3973173508094753
Costa Rica,factor_3,0.014157041612618246,0.003048458768487114,4.643999702067182,-67.6270510112837,56,0.5246309038024212,0.22159567015264112
Costa Rica,factor_4,0.00033546262790251185,0.019598258495779244,0.0171169610797183,-25.554356426773737,56,0.16619896169144605,0.14706909071624336
Ecuador,factor_1,1.3950423097588618,0.008114673023515876,171.91602245908194,-39.31017252622302,56,0.9125738040744086,2.035583582606605
Ecuador,factor_2,0.1914406025081856,0.007783909514244656,24.594402357561684,-45.66953360665174,56,0.5793792922476468,0.5606034968515483
Ecuador,factor_3,1.1873706365461032,0.04477751599832772,26.51711713062527,-2.7606160838001643,56,3.013333158969876,1.8870873512641628
Ecuador,factor_4,0.4807918602037766,0.10167495591683237,4.72871471512663,13.93016206514496,56,2.6899134129060664,1.0459011970120722
France,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-131.69394977505544,56,0.08521705459410098,0.029398213830540313
France,factor_2,0.015698653349766487,0.0007343441883864653,21.37778659930609,-100.82587734048616,56,0.04588344046533259,0.1340064843761355
France,factor_3,0.00033546262790251185,0.002930631287627988,0.11446770165824258,-69.30279353642607,56,0.225371542584733,0.05242771642281092
France,factor_4,0.00033546262790251185,0.008158924650201531,0.04111603456151856,-45.924152986873125,56,-0.0010688554769921316,0.26205113901835003
Germany,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-128.42364635898767,56,0.3540589228049683,0.03365651757411742
Germany,factor_2,0.00033546262790251185,0.00042865763048540633,0.7825887235989205,-114.0710190296585,56,0.0005182555413615478,0.06275172551369054
Germany,factor_3,0.00033546262790251185,0.0009186634641348771,0.3651637852153219,-95.98034684171401,56,0.18267888599329657,0.05896288403334427
Germany,factor_4,0.00033546262790251185,0.00036229393938125683,0.9259404904079577,-117.76867277378193,56,-0.04714778686227688,0.04768232720967067
Guatemala,factor_1,7.38905609893065,0.0020945799194232845,3527.7031114502097,-51.437654268622374,56,1.158835396708312,2.5679036594979587
Guatemala,factor_2,0.00033546262790251185,0.009640869730677053,0.03479588847000769,-42.152520936259776,56,0.11535601652667052,0.23117477452464047
Guatemala,factor_3,0.00033546262790251185,0.09026485891541329,0.003716425549580397,10.239120150547361,56,0.27278684542669945,0.21350819493844164
Guatemala,factor_4,0.00033546262790251185,0.024157715807536992,0.013886355422636875,-20.69125011827806,56,0.4515653762424049,0.4008742004599012
Iran,factor_1,0.00033546262790251185,0.010348375201523485,0.03241693709106384,-39.637048219141604,56,0.2650340471834345,0.13064960056171768
Iran,factor_2,0.09460597320590539,0.007232687081741569,13.08033544610713,-47.87072911678969,56,0.6742272518830151,0.44994011986511684
Iran,factor_3,0.00033546262790251185,0.03482045255446555,0.009634068580176751,-11.955324909548276,56,-0.5424144321466948,0.22186104864326114
Iran,factor_4,7.38905609893065,0.006880177117581789,1073.9630641264246,-29.34067914460702,56,-1.5688078229384068,3.1274657252788347
Iraq,factor_1,0.5447951024872941,0.030744528116446925,17.72006714247969,-12.731366571854421,56,0.2676105938670972,1.3051000739704313
Iraq,factor_2,0.00033546262790251185,0.012116824035840084,0.02768568949340639,-36.819453868303235,56,0.5947984204842742,0.14561406042946123
Iraq,factor_3,0.00033546262790251185,0.14384177958089395,0.0023321640546991,21.159500694465923,56,2.353004617064325,0.3164216674793208
Iraq,factor_4,0.00033546262790251185,0.06464001027214292,0.005189705671304355,2.4504159374111265,56,-0.8629606584692242,0.5236361950831342
Ireland,factor_1,0.0007883865037567632,0.00033546262790251185,2.3501470452496265,-127.84239632413927,56,0.13560876455651022,0.02401820203511907
Ireland,factor_2,0.017048817275536175,0.0010935641837482887,15.590138675811266,-91.8012344119115,56,-0.32323065139898743,0.11836216636346567
Ireland,factor_3,0.00033546262790251185,0.006540504871240137,0.051290020343476204,-50.783921566396266,56,0.17833185632642018,0.09491084051458874
Ireland,factor_4,0.00033546262790251185,0.02783449514361607,0.012052046432731913,-17.306365316200825,56,-0.690730383015285,0.3806212440093177
Italy,factor_1,0.00033546262790251185,0.0007069795199746768,0.47450119617966835,-102.01139287486787,56,0.16274703442740424,0.0425424635331879
Italy,factor_2,0.00033546262790251185,0.01463904247717943,0.02291561271343117,-32.390075809848874,56,0.18651604872704677,0.1347418181723194
Italy,factor_3,0.00033546262790251185,0.08786928757045792,0.0038177460769045317,9.67085218396896,56,0.38004248516520495,0.29778536894373064
Italy,factor_4,0.00033546262790251185,0.49247482812510124,0.0006811772069237531,50.051834420943685,56,2.4713168464831994,1.2055290111648902
Jordan,factor_1,0.0016172556503385675,0.0006981304378757416,2.3165522696009693,-102.1274222934783,56,0.42610566039363057,0.0498019743001569
Jordan,factor_2,0.00033546262790251185,0.0019241688624502928,0.1743415738862565,-79.409914635986,56,0.2543459817105693,0.1354168286789784
Jordan,factor_3,0.00033546262790251185,0.07930104853445996,0.004230242022042595,7.241615495022556,56,0.38432415931068226,0.40740424694576294
Jordan,factor_4,0.10304276119315922,0.010491119430463854,9.82190336085072,-38.75107648102645,56,-0.1359096642766217,0.401394343666502
Latvia,factor_1,0.12250356207132901,0.0007072361836060736,173.21450020657142,-56.020899945752625,36,0.6393765464174813,0.5108939290241059
Latvia,factor_2,0.026672779521396153,0.00510551139483007,5.224311035404892,-32.60146486732151,36,0.9856065927948342,0.24570438359278543
Latvia,factor_3,0.00033546262790251185,0.011792339751087873,0.02844750363231051,-21.39896569631681,36,-0.8308225837535989,0.16609915882578924
Latvia,factor_4,0.00033546262790251185,0.14054889402205029,0.0023868037542144026,11.83339900177447,36,-0.8936204672529556,0.29822368678158045
Lesotho,factor_1,0.00033546262790251185,0.007398256383987902,0.04534347155480526,-47.7653225090445,56,0.9064433017521465,0.052395422852733575
Lesotho,factor_2,0.00033546262790251185,0.0029164024326078183,0.11502617888113077,-69.8274440517952,56,0.42280464650515304,0.12680461248921487
Lesotho,factor_3,0.00033546262790251185,0.13093452465986155,0.002562063968796376,19.001580211642732,56,0.60157176111504,0.4376274836679117
Lesotho,factor_4,0.00033546262790251185,0.026931835216578024,0.012455988431713565,-18.144412449326595,56,1.2107230062038137,0.3487371887690257
Liberia,factor_1,0.8004783992233305,0.016553580476487556,48.35681321997482,-25.77678052077834,56,0.4186602773827731,1.2566160334017344
Liberia,factor_2,4.706530519363554,0.0034999703091614424,1344.734413044547,-54.20013243500209,56,1.0285778059108943,2.313014512550881
Liberia,factor_3,0.00033546262790251185,0.3035703417228168,0.001105057318836552,38.69045641316496,56,-2.533651306793002,0.6428745249008453
Liberia,factor_4,0.3376593658900531,0.03563697533728299,9.474972628689892,-10.148462125448335,56,-0.10507371125377617,0.971178997516156
Malawi,factor_1,0.00033546262790251185,0.039056442418194115,0.00858917523287373,-9.272686497520308,56,0.4691703034841893,0.14169370776515333
Malawi,factor_2,0.00033546262790251185,0.0435585974367938,0.007701410229961805,-6.87387197637974,56,0.8137539863160389,0.24825077439814278
Malawi,factor_3,0.00033546262790251185,0.0029338521427549127,0.11434203619665356,-69.24893210592535,56,0.3646774765505067,0.11062756885844853
Malawi,factor_4,0.00033546262790251185,0.0037457251975740635,0.08955879307958198,-63.958886474813234,56,-0.26355097277304773,0.12039809675198457
Maldives,factor_1,0.2743427713279323,0.016298346268409782,16.832552628954527,-27.75590046171069,56,1.217457301852261,1.0758587692364343
Maldives,factor_2,0.00033546262790251185,0.0038473262081959664,0.08719370538112291,-63.37345379628657,56,-0.16136503084555545,0.14468028698275087
Maldives,factor_3,0.00033546262790251185,0.008851581261012815,0.037898610204266214,-43.79977177500308,56,0.9635588669885775,0.1628055270373656
Maldives,factor_4,0.00033546262790251185,0.014031494300261963,0.02390783338708614,-33.29895534000629,56,-0.24309072824155253,0.20061843024557088
Mongolia,factor_1,4.57280796935803,0.00046701006528980965,9791.668979383368,-75.64743396674741,56,0.5758069858303752,2.267191364534286
Mongolia,factor_2,7.38905609893065,0.013296758422421742,555.7035680569189,-19.54366638833009,56,0.5110426287072811,3.197790275265566
Mongolia,factor_3,0.00033546262790251185,0.008711346925375922,0.03850869799770207,-44.16683060876903,56,0.03284051147574633,0.12031291682561719
Mongolia,factor_4,0.00033546262790251185,0.015747964738892707,0.021301967172559173,-30.5065274113657,56,0.4697567418394754,0.32433069641647694
Morocco,factor_1,1.5226029482479255,0.00033546262790251185,4538.8154196729365,-94.67831268577417,56,0.9512430443965116,1.1815743215618584
Morocco,factor_2,0.00033546262790251185,0.0017507830109740484,0.1916071984933628,-81.63392231965017,56,0.38995655737258195,0.052038323859329036
Morocco,factor_3,0.00033546262790251185,0.03863686123362351,0.008682450312774823,-9.521292457188853,56,0.7675971233264121,0.22668319939368758
Morocco,factor_4,0.00033546262790251185,0.025732792600956324,0.013036386415753604,-19.210032094232858,56,0.49128916051784993,0.19752273826700875
Netherlands,factor_1,0.00033546262790251185,0.00033546262790251185,1.0,-134.56430211958727,56,-0.04577169248852328,0.026920924597357957
Netherlands,factor_2,0.17995815550598931,0.0011817865765472249,152.27635774283826,-87.29292082911485,56,0.7611942507053227,0.8085834874843026
Netherlands,factor_3,0.0012748256782132332,0.0038624137367792655,0.33005932691101775,-62.86726001633908,56,0.4540257044903303,0.17620782432976995
Netherlands,factor_4,7.38905609893065,0.011757274083517939,628.4667726925817,-25.029359400355098,56,2.893498494102176,3.482735498859334
Papua New Guinea,factor_1,0.10638069104657713,0.002986071539757134,35.62563375666123,-66.46877960989151,56,-0.3560523166498177,0.43954894225628327
Papua New Guinea,factor_2,0.2976255114877485,0.00040026089587938185,743.5787871154859,-107.6632090712796,56,-0.5029897965158495,0.4827415922289106
Papua New Guinea,factor_3,0.00033546262790251185,0.010755285131815947,0.03119049135295882,-39.2942323731013,56,0.11164561023186595,0.1332229505928306
Papua New Guinea,factor_4,0.19884938867820606,0.009352182775230835,21.26235056107508,-40.73174038121555,56,-0.8243082617649001,0.6384146018853414
Sierra Leone,factor_1,0.00033546262790251185,0.010295018045973183,0.032584948020924105,-40.114445417697254,56,0.3022980503441894,0.08519766725599151
Sierra Leone,factor_2,0.00033546262790251185,0.003440779933311798,0.09749610100161928,-65.9618431629634,56,0.2594026994146782,0.131967863414512
Sierra Leone,factor_3,0.00033546262790251185,0.19842662332702066,0.0016906129947574953,28.739156851530986,56,0.7158394161245129,0.48882768209226485
Sierra Leone,factor_4,0.5242262022573801,0.025982801739979536,20.175892019018,-16.828283441127578,56,1.8948482835536276,1.0595858873521622
Spain,factor_1,0.00033546262790251185,0.03602034595937717,0.00931314286322619,-11.110227095840294,56,-0.2804356143316821,0.2781317311635484
Spain,factor_2,0.013134551677647786,0.002177009809365047,6.033299262660947,-76.18504584286565,56,-0.4448021981615827,0.2605065317176566
Spain,factor_3,0.00033546262790251185,0.023179842033257875,0.01447217057912639,-21.48900055278281,56,0.2519886188258097,0.11234197161553715
Spain,factor_4,0.2591363141267792,0.04334006319880962,5.979140199636271,-5.912813863307605,56,-1.729651371575545,1.0764332341441256
Syria,factor_1,2.2315105114948595,0.00033546262790251185,6652.039082408173,-89.86997261087451,56,0.8125600514976625,1.1378152264457086
Syria,factor_2,0.00033546262790251185,0.004812050119038358,0.06971303698090968,-58.26952040221478,56,-0.23861699436140799,0.17792736257160374
Syria,factor_3,0.00033546262790251185,0.06641985693154956,0.0050506376165222735,3.0569758374403846,56,-0.050197590661953145,0.3264266855088244
Syria,factor_4,0.05441102590593903,0.017710462647946634,3.072253220457089,-27.295079869449154,56,0.3255382350805186,0.38847044789301
Tunisia,factor_1,0.00033546262790251185,0.05225527399093042,0.006419689387921605,-2.5421423807036736,56,0.0793454098926432,0.2778761895201594
Tunisia,factor_2,0.00033546262790251185,0.0026693206489332225,0.12567340983803404,-71.82321078585467,56,-0.09121166944986123,0.11407722432861243
Tunisia,factor_3,0.00033546262790251185,0.06138893315382023,0.0054645456545393,1.2150809734411596,56,-0.04353189690539564,0.4469481796349198
Tunisia,factor_4,0.00033546262790251185,0.046581191750839634,0.007201675510941926,-5.327774456187211,56,-0.3000008665593395,0.33308343936205725
Türkiye,factor_1,1.4645155041394424,0.030808396472693025,47.536245693199696,-11.174019662896852,56,0.24046046917897557,2.1005199908574275
Türkiye,factor_2,0.00033546262790251185,0.01841356753823009,0.018218231051969,-27.061638453637435,56,0.3953038829003874,0.2558489266801939
Türkiye,factor_3,0.00033546262790251185,0.08941737871344681,0.003751649094719706,10.143727245935315,56,-0.945012275487971,0.34263094833574825
Türkiye,factor_4,0.4464149717008088,0.06362615398037975,7.016218076586378,3.2358074134366905,56,-0.7616283779668589,1.098540823970292
Ukraine,factor_1,0.8538318165674983,0.0080251238635246,106.39484587250958,-24.445971577071326,36,0.42701227636545563,1.0060978430626792
Ukraine,factor_2,0.13502712942840595,0.016548537890382922,8.159459785681495,-16.83049847036604,36,4.369413726621946,0.5800200424146053
Ukraine,factor_3,0.00033546262790251185,0.03361696754004905,0.009978967540806995,-7.429646262079484,36,0.13045383143178202,0.1889106500346176
Ukraine,factor_4,1.2030125495683675,0.2562984745694743,4.693795199480476,20.360129647828185,36,3.9279623179227867,1.5124165863907568
United Kingdom,factor_1,0.002675349065871225,0.00033546262790251185,7.975103166033455,-122.69807275347962,56,0.2720659656421105,0.06507022766881404
United Kingdom,factor_2,0.00033546262790251185,0.000556848466671499,0.6024307293287583,-108.03313976673914,56,0.06129429532275585,0.07237586395235823
United Kingdom,factor_3,0.00033546262790251185,0.0014664943417013465,0.22875139600833813,-85.23909281336195,56,0.08238557078400988,0.07814612979817934
United Kingdom,factor_4,0.00033546262790251185,0.006417301290369492,0.052274719967713525,-51.36235074930021,56,0.4637079400302547,0.14804331037701868
Uruguay,factor_1,0.7388901976895497,0.06534928088012255,11.306783911593122,4.457384354748011,56,1.700873140248116,1.202933015551698
Uruguay,factor_2,0.16667925329677347,0.009194038821029706,18.129056940190935,-42.05186035103647,56,0.20774849992326824,0.5081571706839861
Uruguay,factor_3,0.012781522990295655,0.07131959877694255,0.17921473493241089,4.891670023074975,56,-1.1015591328525853,0.6272843154021868
Uruguay,factor_4,0.00033546262790251185,0.25306641249305833,0.0013255912730485862,34.401228449015385,56,2.100396809081586,0.6409355326862103
Armenia,factor_1,0.679418569092764,0.001278679600659943,531.3438712419494,-45.73344328818509,36,-0.07345849486609189,0.4346300977368193
Armenia,factor_2,0.15726004529890525,0.010663737681223367,14.74717870975086,-22.64437359159731,36,2.151125121455182,0.404466762434209
Armenia,factor_3,0.28414527438629006,0.009400969725546127,30.225102588529325,-23.049922791867907,36,0.6740752089361535,0.7787269249083967
Armenia,factor_4,1.2313135012116838,0.08017370691509987,15.358071225465302,5.244315910077303,36,1.1678985620820224,1.784178306170782
Azerbaijan,factor_1,7.38905609893065,0.005895754355462736,1253.2842539622245,-19.33851981169002,36,0.7712262532166438,2.119034758499686
Azerbaijan,factor_2,0.00033546262790251185,0.03832850271823051,0.008752301919243846,-5.70582057430914,36,3.0520092674807073,0.26161842422441467
Azerbaijan,factor_3,0.00033546262790251185,0.24997742392157649,0.001341971697443182,19.600160984333208,36,2.209603814327382,0.5054388166857942
Azerbaijan,factor_4,7.38905609893065,1.566517773987731,4.716867067598636,45.02469944267488,36,11.718436675373932,5.375075895903944
Belarus,factor_1,7.38905609893065,0.009769280157814916,756.356249341441,-16.93546281304794,36,-1.7429188482359095,1.821058915337564
Belarus,factor_2,0.00033546262790251185,0.0109320227587908,0.03068623577761538,-22.556024603067012,36,0.6674271311205743,0.435411043574579
Belarus,factor_3,0.12178299836516257,0.008710785247545642,13.980714126717364,-24.64671626559547,36,1.7858538767011094,0.35414530301310965
Belarus,factor_4,7.38905609893065,0.06263269060320552,117.97443200615879,4.359641682824707,36,3.584811096166164,3.1945588570033574
Cameroon,factor_1,0.6293257692484999,0.001267985214853492,496.31948533502,-78.53221743958154,56,1.535499133476728,0.8539448901665688
Cameroon,factor_2,7.38905609893065,0.0018787871721618614,3932.886177005507,-61.115845810432006,56,0.8717118466110538,1.4493379996857818
Cameroon,factor_3,0.00033546262790251185,0.005945342452766047,0.05642444158055844,-52.95516831958063,56,0.5913848405414857,0.12646986192346446
Cameroon,factor_4,0.00033546262790251185,0.013843928925580683,0.024231750228264112,-33.54616518916077,56,0.793273093519732,0.2921118545511107
Chad,factor_1,1.0985469971349733,0.0009972051497155047,1101.625876529399,-79.38230419260731,56,0.47889542692141857,0.748397691203941
Chad,factor_2,7.38905609893065,0.003533967174052835,2090.8672138164516,-47.73022394292763,56,1.1312109942551627,1.692905800625893
Chad,factor_3,1.1292044686352156,0.11700887595947386,9.650588123129365,18.2761540749232,56,3.320660614306826,1.4407590311969942
Chad,factor_4,0.08451031363690721,0.02576125393579437,3.2805201892553475,-18.352849190472483,56,-0.0805187344012274,0.5231552184436382
Democratic Republic of the Congo,factor_1,0.10701263149166391,0.0030735657314435037,34.817095465664664,-65.88784309786367,56,1.5438908625208874,0.49353436555260877
Democratic Republic of the Congo,factor_2,0.45991404456875157,0.0031699261697493183,145.08667392878812,-64.25187463354956,56,0.5255115528233758,0.5736550825146626
Democratic Republic of the Congo,factor_3,0.00033546262790251185,0.09819417031131417,0.0034163191851304744,12.252415832746738,56,-0.6915473033425547,0.4646202103401308
Democratic Republic of the Congo,factor_4,0.054272277978447234,0.028014113586786474,1.937319123459471,-16.582729986298574,56,0.40652982847954927,0.44548225419939935
Djibouti,factor_1,0.469412789066318,0.003040657631631533,154.3787055086646,-62.73051253691597,56,0.4749602538507952,0.2827380132779848
Djibouti,factor_2,0.00242204979344072,0.0009505358515922583,2.5480888378734003,-95.60450820116236,56,0.3258345856943876,0.09830547607148968
Djibouti,factor_3,0.04140502472296165,0.011625160370378893,3.561673422455518,-36.70231549249854,56,0.9362662228381473,0.29853136420101406
Djibouti,factor_4,0.06029141386876697,0.02016466174062351,2.9899541407780985,-24.17121953346274,56,1.6056460080953736,0.5054818255528333
Gabon,factor_1,1.1498746789327519,0.0005911101914788886,1945.2797388857396,-87.347905675104,56,0.07247149626860908,1.2928262312416885
Gabon,factor_2,4.679087543780504,0.0008363832518063524,5594.429986103849,-78.05183888201654,56,0.21755570573058192,1.72264248326443
Gabon,factor_3,0.00033546262790251185,0.002869730152981905,0.11689692410763303,-69.78387950230658,56,0.6770510189051216,0.160013809072738
Gabon,factor_4,7.38905609893065,0.00190912825981737,3870.3822338460895,-51.208832601750274,56,-0.5691843132095541,2.5354579810919344
The Gambia,factor_1,0.00033546262790251185,0.039134812156463694,0.008571974909737882,-9.250526523121579,56,-0.4239351452300177,0.23756330968033318
The Gambia,factor_2,0.00033546262790251185,0.006307355859892071,0.05318593644536367,-51.994947887828346,56,-0.4083613023238198,0.11289347066582985
The Gambia,factor_3,0.00033546262790251185,0.1303915428945557,0.0025727330197618096,18.874866036825377,56,0.5106217248431748,0.29519981003924173
The Gambia,factor_4,0.21627510537184572,0.026719794941379275,8.094190312700118,-17.08925374132649,56,1.1802219955307023,0.743386106042351
Georgia,factor_1,4.068051442155062,0.0022031471320675513,1846.472885511457,-34.23135086221477,36,-0.7021521215346472,2.2472565114349865
Georgia,factor_2,0.00033546262790251185,0.034410948688976914,0.009748717797192637,-7.142926142814969,36,2.15656013899865,0.37986819055253745
Georgia,factor_3,0.00033546262790251185,0.05501728010732788,0.006097404801693038,-0.8098325295337985,36,1.5620618268138422,0.22529665339484886
Georgia,factor_4,0.25635607828443013,0.11324006507407233,2.263828426067603,9.14562981853014,36,4.36047040810601,0.9093701361189305
Guinea-Bissau,factor_1,0.00033546262790251185,0.011053957527139583,0.030347739900292436,-38.64130748028994,55,0.717933957470207,0.07546203491695737
Guinea-Bissau,factor_2,0.00033546262790251185,0.012123117975471739,0.02767131595858764,-36.82124086512383,55,0.8687618849905114,0.14481719049074654
Guinea-Bissau,factor_3,0.5038251434572052,0.19211566514414186,2.6225094298228715,28.81718215909906,55,1.2184360439482176,1.5028424131037017
Guinea-Bissau,factor_4,0.9339642878127227,0.036736746648637596,25.42316271893824,-8.38129832797933,55,-0.0191521662686742,1.4993816242680111
Jamaica,factor_1,0.136971426872409,0.00033546262790251185,408.30606893180965,-114.33827924557293,56,0.1181102622641531,0.49208591497361565
Jamaica,factor_2,0.00033546262790251185,0.0009587241649435665,0.3499052596867194,-95.5365004706492,56,-0.0658971994323841,0.06946973980904836
Jamaica,factor_3,0.00033546262790251185,0.0014455885545758623,0.23205954892257505,-85.55992772633441,56,0.021436694761562933,0.10047699617726209
Jamaica,factor_4,0.00033546262790251185,0.0006494234639709862,0.5165545233787535,-104.33779849384685,56,-0.10617055889852609,0.05683816319994099
Kazakhstan,factor_1,0.553143770980755,0.0011914577830395286,464.25796940083734,-47.09603106046936,36,-0.1388008383731467,0.416878794554653
Kazakhstan,factor_2,0.00033546262790251185,0.0014568315227420645,0.23026864991986196,-49.23914364774858,36,2.7483258480817976,0.10568781646878576
Kazakhstan,factor_3,0.06184984253443746,0.0076728855168006,8.060832186145701,-26.618917271877056,36,0.5915761055542221,0.2170444734408423
Kazakhstan,factor_4,2.848566476696631,0.031599902943275804,90.14478562829834,-5.544606753518416,36,2.0736336889470888,2.053712707033081
Kyrgyzstan,factor_1,0.00033546262790251185,0.010126881126996074,0.033125956915623415,-23.447305791374784,36,2.6733066311080735,0.1924211540530926
Kyrgyzstan,factor_2,0.7667098232514931,0.007802906199236518,98.25952070608159,-25.95329916572131,36,3.237213616365658,0.8989664735979391
Kyrgyzstan,factor_3,0.00033546262790251185,0.01754746961752312,0.019117436030065254,-16.094481007367136,36,1.026170367974495,0.11763618779871876
Kyrgyzstan,factor_4,0.00033546262790251185,0.09737595835390209,0.003445025174317774,6.88116746569477,36,3.5762669827372258,0.6769756517059888
Laos,factor_1,0.09368727380859952,0.027689073342320892,3.383546738828735,-16.4079748703611,56,0.36179130025837447,0.33548948851982413
Laos,factor_2,7.38905609893065,0.02556193918280758,289.06477110705174,-13.01360910056003,56,3.6267512573139578,5.366439713454759
Laos,factor_3,0.00033546262790251185,0.05465482931531386,0.006137840555080058,-1.4846975844284533,56,1.2924147844703477,0.3379806205052222
Laos,factor_4,0.03176238835923706,0.008417391338239717,3.7734242216994693,-44.517343489099545,56,-0.3004936689026193,0.3240327797125288
Moldova,factor_1,0.00033546262790251185,0.012538024638165708,0.02675562040940362,-20.608915890225077,36,1.4490689044188534,0.25913186584092157
Moldova,factor_2,0.25536145437640523,0.004384259065920228,58.24506502395895,-33.99490535248043,36,0.6372598525080972,0.45110226910286183
Moldova,factor_3,0.21694571040517233,0.010450531553978244,20.759299111688417,-21.930196671524932,36,-0.47246541997161245,0.672358308289381
Moldova,factor_4,0.00033546262790251185,0.042292730131051295,0.007931921795141227,-4.3294908959454474,36,1.2930535685628708,0.44742220649309233
Namibia,factor_1,2.702650631327714,0.00033546262790251185,8056.487985639717,-88.88036598548094,56,0.8087531637989214,1.1624436696104747
Namibia,factor_2,7.38905609893065,0.0011427523661651441,6466.016888441801,-56.297841540361716,56,0.41871371131990753,2.040499314130967
Namibia,factor_3,7.38905609893065,0.06458320339533287,114.41142139853385,12.448677953000768,56,1.7916046355252557,2.8476549963335795
Namibia,factor_4,0.06468110647899294,0.031517917707894624,2.052201134556284,-13.837324930005073,56,-0.8059672885956893,0.4246067782833423
Rwanda,factor_1,0.00033546262790251185,0.008189393249260187,0.04096306254835386,-45.414152279215365,56,0.8545209634332751,0.10435328924534573
Rwanda,factor_2,0.00033546262790251185,0.010969037690983513,0.030582685314160262,-39.122387270508554,56,1.4864002577210704,0.2680872759333558
Rwanda,factor_3,0.00033546262790251185,0.17071433022253105,0.0019650525381508786,25.219215627055476,56,-0.4217584850662088,0.7143818936286105
Rwanda,factor_4,0.5151023557991442,0.03415827618280268,15.079869752282102,-10.674078538448903,56,-0.06713892703038124,0.9286298480449521
Somalia,factor_1,3.8272150619137206,0.0004007871760664316,9549.245311380295,-79.53332663883755,56,1.3313269967060504,1.5697510500251008
Somalia,factor_2,7.38905609893065,0.0015854256726526076,4660.613377458353,-58.384070334275215,56,2.1791287069482363,2.9265313131683306
Somalia,factor_3,7.38905609893065,0.09811724614853491,75.30843341999957,18.672121581802944,56,0.861517359324507,2.481545628806522
Somalia,factor_4,0.00033546262790251185,0.05856899315876633,0.005727648877165329,0.09616548748146109,56,-2.0679246312426174,0.5811248646379974
Sri Lanka,factor_1,0.1150242917604371,0.007732879205877052,14.874704323975175,-45.294564340497,56,-0.6030494204506274,0.4916892575246249
Sri Lanka,factor_2,0.00033546262790251185,0.0023699016688409316,0.14155128557151464,-74.64554575500681,56,0.1585159655177178,0.2504724856249906
Sri Lanka,factor_3,0.09737679839859335,0.005821488321056576,16.727131109475433,-51.348643201078396,56,0.9243142172570951,0.538419821097864
Sri Lanka,factor_4,0.073778846785253,0.05213408182005395,1.4151749529205893,-2.136753760244209,56,0.05967366793939144,0.30659984517895394
Eswatini,factor_1,0.00033546262790251185,0.0005462551017059461,0.614113491763953,-107.83329967031176,56,-0.0504366888061281,0.05314283135584753
