country_text_id,year,global_exposure_polyarchy,global_exposure_libdem,pagerank,n_backsliding_neighbors
ESP,2004,-0.0053475840923740536,-0.003633442587279386,0.007599055957366142,11
EST,2004,-0.005231177815869846,-0.003494239142903081,0.0067922435761278,12
ETH,2004,-0.005210801085141463,-0.0034664297209605955,0.0074326912141018334,12
FIN,2004,-0.005224385572293718,-0.003494239142903081,0.0067922435761278,12
FJI,2004,-0.004963254403129547,-0.0033367238747220875,0.001162190995361103,12
FRA,2004,-0.005210801085141463,-0.003466321755082236,0.007540657092461562,12
GAB,2004,-0.005210801085141463,-0.0034738624121746975,0.006591631521856815,12
GBR,2004,-0.005210801085141463,-0.0034738624121746975,0.007236433733684456,12
GEO,2004,-0.005176839867260824,-0.003392355489261164,0.0067922435761278,12
GHA,2004,-0.005210801085141463,-0.0034607491129438317,0.006556649615432755,12
GIN,2004,-0.005184574486679731,-0.003427965864866668,0.006556649615432755,12
GMB,2004,-0.005204328232257653,-0.003486808117942318,0.006472852883810205,12
GNB,2004,-0.005574201137307956,-0.0037056865833843566,0.006265518140801601,11
GNQ,2004,-0.005217066603282264,-0.0034738624121746975,0.006265518140801601,12
GRC,2004,-0.005210801085141463,-0.0034738624121746975,0.0067922435761278,12
GTM,2004,-0.005205293409736111,-0.003468354736769346,0.005507675405351579,12
GUY,2004,-0.00512527845173513,-0.0034204107662957396,0.005345164587895773,12
HKG,2004,-0.005210801085141463,-0.0034738624121746975,0.0008683068017366137,12
HND,2004,-0.005157349439262505,-0.003441791424647323,0.005345164587895773,12
HRV,2004,-0.0051895625895427054,-0.0034597034151088598,0.007079498532918914,12
HTI,2004,-0.005221491414317254,-0.003505933399702072,0.005345164587895773,12
HUN,2004,-0.005202884038391912,-0.003442194225176493,0.007917046749551166,12
IDN,2004,-0.005210801085141463,-0.0034738624121746975,0.006745037415078325,12
IND,2004,-0.005234936118540339,-0.003506042456706532,0.00804501113295866,12
IRL,2004,-0.00521759332871759,-0.0034806546557508253,0.0067922435761278,12
IRN,2004,-0.005210801085141463,-0.0034738624121746975,0.002201164685235528,12
IRQ,2004,-0.005073154254957681,-0.003388298166384779,0.0037201845995616825,12
ISL,2004,-0.00521759332871759,-0.0034670701685985696,0.0067922435761278,12
ISR,2004,-0.005219640965077758,-0.0034871222320791407,0.0022099699840739074,12
ITA,2004,-0.005210801085141463,-0.003459628578681615,0.007116916746541203,12
JAM,2004,-0.004954233184922465,-0.0032012590181920127,0.005345164587895773,12
JOR,2004,-0.005128740839489307,-0.0033989378400575117,0.003567836767485043,12
JPN,2004,-0.005210801085141463,-0.0034738624121746975,0.0051565650164723115,12
KAZ,2004,-0.005247877492881485,-0.003503523538366716,0.0074152815480046114,12
KEN,2004,-0.004640638934328516,-0.003072869251163395,0.006265518140801601,12
KGZ,2004,-0.005210801085141463,-0.003488029465817317,0.0070835268213099295,12
KHM,2004,-0.005190733641401086,-0.0034638286903045093,0.005016860935094179,12
KOR,2004,-0.005208155776891586,-0.0034738624121746975,0.00132265412493837,12
KWT,2004,-0.0051973594054443815,-0.003467141572326157,0.0033604199242702392,12
LAO,2004,-0.005210801085141463,-0.0034738624121746975,0.004876853659381092,12
LBN,2004,-0.005210801085141463,-0.0034738624121746975,0.003567836767485043,12
LBR,2004,-0.005475491968112821,-0.003533417860843253,0.006617272074283949,11
LBY,2004,-0.005210801085141463,-0.0034979954584830907,0.008044348769464476,12
LKA,2004,-0.005210801085141463,-0.0034738624121746975,0.0012103508125010508,12
LSO,2004,-0.004471469944526874,-0.0030164795878961804,0.006265518140801601,12
LTU,2004,-0.005224968138784082,-0.003509280046281247,0.0070835268213099295,12
LUX,2004,-0.005210801085141463,-0.0034738624121746975,0.0067922435761278,12
LVA,2004,-0.005161216397392293,-0.003410110670782908,0.0070835268213099295,12
MAR,2004,-0.005175933308378122,-0.0034738624121746975,0.0034867776763339874,12
MDA,2004,-0.005210801085141463,-0.0034738624121746975,0.0067922435761278,12
MDG,2004,-0.004816073442270962,-0.003336021013077062,0.006265518140801601,12
MDV,2004,-0.005201503557178574,-0.0034715380301839753,0.001162190995361103,12
MEX,2004,-0.005162694603850401,-0.0034471365892352187,0.005345164587895773,12
MKD,2004,-0.00455606141998132,-0.0030041578697772033,0.0071167354908711206,12
MLI,2004,-0.005059998143986509,-0.003388625967174072,0.006556649615432755,12
MLT,2004,-0.005197216597989207,-0.0034602779250224418,0.0067922435761278,12
MMR,2004,-0.005210801085141463,-0.0034738624121746975,0.005508094436781852,12
MNE,2004,-0.005176707785193182,-0.003448292437213487,0.0017046649974140082,12
MNG,2004,-0.005209224970817099,-0.00346598184055288,0.0015761143243634848,12
MOZ,2004,-0.005190769777345609,-0.0034404768991816094,0.006677102598617644,12
MRT,2004,-0.005250428784031353,-0.003497639031508632,0.007925539777978179,12
MUS,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
MWI,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
MYS,2004,-0.005186416816844557,-0.0034641087048559354,0.004876853659381092,12
NAM,2004,-0.005210801085141463,-0.0034550658577522926,0.006265518140801601,12
NER,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
NGA,2004,-0.005480218365195931,-0.0036179693294131343,0.006265518140801601,11
NIC,2004,-0.00526425273102042,-0.003505933399702072,0.005345164587895773,11
NLD,2004,-0.0051496708929563125,-0.0034059399764134204,0.0067922435761278,12
NOR,2004,-0.005210801085141463,-0.0034738624121746975,0.0067922435761278,12
NPL,2004,-0.005281500130429363,-0.0035881842726402384,0.0015042350061255402,11
NZL,2004,-0.00521229576623122,-0.0034753570932644544,0.0014946810897570472,12
OMN,2004,-0.005200719825368652,-0.003470501992250427,0.0033604199242702392,12
PAK,2004,-0.004566629365270022,-0.0031432256002052856,0.005700634689127794,12
PAN,2004,-0.005210801085141463,-0.0034738624121746975,0.005507675405351579,12
PER,2004,-0.005210801085141463,-0.003457424374489404,0.0054793458950978275,12
PHL,2004,-0.005221675621767421,-0.0034792996804876766,0.005437268312979204,12
PNG,2004,-0.005204315099067837,-0.003467376426101072,0.006485986073625398,12
POL,2004,-0.005210801085141463,-0.0034738624121746975,0.007026187703859779,12
PRK,2004,-0.005210801085141463,-0.0034738624121746975,0.0016818904196186104,12
PRT,2004,-0.005210801085141463,-0.0034738624121746975,0.00690136845336237,12
PRY,2004,-0.005073109200007674,-0.0033747242548783692,0.005507675405351579,12
PSE,2004,-0.005183883574287627,-0.0034582328897434385,0.0008683068017366137,12
QAT,2004,-0.005134117286357645,-0.0034564342760874662,0.003485627217446247,12
ROU,2004,-0.005123900150839408,-0.0033797197333474715,0.007241744525171217,12
RUS,2004,-0.005431636549176602,-0.0036210860548647906,0.014722364269009344,11
RWA,2004,-0.005035366577199018,-0.003430003785189086,0.006265518140801601,12
SAU,2004,-0.005210801085141463,-0.0034738624121746975,0.004601827266951603,12
SDN,2004,-0.005210801085141463,-0.0034738624121746975,0.007925539777978179,12
SEN,2004,-0.005210801085141463,-0.0034738624121746975,0.006384272370406377,12
SGP,2004,-0.005210801085141463,-0.0034738624121746975,0.004876853659381092,12
SLB,2004,-0.005210801085141463,-0.0034641582602604575,0.0012130189892799806,12
SLE,2004,-0.004396283726837254,-0.002841045079953736,0.006265518140801601,12
SLV,2004,-0.005242872072668837,-0.0034685172475868017,0.005345164587895773,12
SML,2004,-0.005073608610467077,-0.0034148175496566077,0.0008683068017366137,12
SOM,2004,-0.005210801085141463,-0.0034738624121746975,0.007925539777978179,12
SRB,2004,-0.004936489563814555,-0.003237649713254304,0.007619764481302997,12
STP,2004,-0.005210801085141463,-0.0034362693033298877,0.006265518140801601,12
SUR,2004,-0.005210801085141463,-0.0034738624121746975,0.005345164587895773,12
SVK,2004,-0.005240360868547946,-0.003488642303877939,0.007389945851620708,12
SVN,2004,-0.005224385572293718,-0.003501031386479209,0.0067922435761278,12
SWE,2004,-0.005204008841565335,-0.0034670701685985696,0.0067922435761278,12
SWZ,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
SYC,2004,-0.004991507950213406,-0.0032107106502610302,0.006265518140801601,12
SYR,2004,-0.005210801085141463,-0.003477846069561299,0.003983657386601705,12
TCD,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
TGO,2004,-0.00519803254040065,-0.0034738624121746975,0.006384272370406377,12
THA,2004,-0.005261126278240207,-0.003559415240442564,0.005032519309874518,11
TJK,2004,-0.005181481197018539,-0.0034592024681132354,0.007329972030731061,12
TKM,2004,-0.005218072091058188,-0.0034738624121746975,0.007271005916725408,12
TLS,2004,-0.005196557685048522,-0.0034809841122211676,0.0011869500077449978,12
TTO,2004,-0.005157349439262505,-0.003372304285004678,0.005345164587895773,12
TUN,2004,-0.005210801085141463,-0.0034738624121746975,0.008298214684388414,12
TUR,2004,-0.005090614648084823,-0.0033857256916664954,0.008012429137109284,12
TWN,2004,-0.005214287658127546,-0.003477348985160781,0.001162190995361103,12
TZA,2004,-0.005210801085141463,-0.0034738624121746975,0.006556649615432755,12
UGA,2004,-0.00524212867584547,-0.0034863934484563007,0.006265518140801601,12
UKR,2004,-0.005226849981840197,-0.0033374467902354517,0.008024448349367398,12
URY,2004,-0.005210801085141463,-0.003538004387229447,0.005345164587895773,12
USA,2004,-0.004804395683262748,-0.0030936767136429963,0.013109851673506919,12
UZB,2004,-0.005210801085141463,-0.003466260438444971,0.00760197372972638,12
VEN,2004,-0.005253562401844629,-0.003538004387229447,0.005345164587895773,12
VNM,2004,-0.005221114966549869,-0.0034738624121746975,0.0051569407042030176,12
VUT,2004,-0.005209932778339726,-0.0034738624121746975,0.0008683068017366137,12
XKX,2004,-0.005150660405286572,-0.0034260582820336304,0.0015420687142279675,12
YEM,2004,-0.005194684656204166,-0.0034565948097418802,0.0011511734955211529,12
ZAF,2004,-0.005210801085141463,-0.0034738624121746975,0.006620952232874575,12
ZMB,2004,-0.005210801085141463,-0.0034738624121746975,0.006265518140801601,12
ZWE,2004,-0.005204535567000661,-0.0035365175935827137,0.006265518140801601,12
ZZB,2004,-0.005210801085141463,-0.003472994105372961,0.0008683068017366137,12
AFG,2005,-0.00030048991954637814,-0.0021684614484862035,0.002259956720254276,20
AGO,2005,-0.0003322188007117852,-0.002163762560882,0.006869357242610077,20
ALB,2005,-0.00028904433899552107,-0.002119413108209374,0.007261020894730805,20
ARE,2005,-0.00034616348680129586,-0.0021809702825892406,0.0034690072220201207,20
ARG,2005,-0.00038894906751097704,-0.0022093010873881214,0.005299968670150153,19
ARM,2005,-0.00038996580270351676,-0.0022133992527196326,0.007179595470482442,20
AUS,2005,-0.0003253494434691751,-0.0021775012753672204,0.005287838007944138,20
AUT,2005,-0.0003253494434691751,-0.002179263563473549,0.0017622881063284637,20
AZE,2005,-0.0004423037797686149,-0.002184380942208364,0.006879666841143521,19
BDI,2005,-0.000331589289177812,-0.0021775012753672204,0.0062398457086368635,20
BEL,2005,-0.0004717211831604429,-0.002337179536848603,0.006653260895057621,19
BEN,2005,-0.00033782913488644885,-0.0021899809667844943,0.0062398457086368635,20
BFA,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
BGD,2005,-0.0003253494434691751,-0.002183270254210544,0.001442244710830844,20
BGR,2005,-0.0003253494434691751,-0.002162987774066455,0.007256750650382698,20
BHR,2005,-0.0003253494434691751,-0.002191377304255301,0.0034690072220201207,20
BIH,2005,-0.0004224878272405901,-0.002246885835203945,0.006938455983672489,19
BLR,2005,-0.0003325959609228207,-0.002184747792820866,0.007246517453645553,20
BOL,2005,-0.00014515050868406978,-0.0020397020899433163,0.005299968670150153,20
BRA,2005,-0.0003253494434691751,-0.0021775012753672204,0.005539329191903567,20
BRB,2005,-0.0003306494121393253,-0.002188101212707521,0.005299968670150153,20
BTN,2005,-0.0003224619331048572,-0.0021775012753672204,0.0014437551821589603,20
BWA,2005,-0.00025671114067416954,-0.0021275825096981255,0.0062398457086368635,20
CAF,2005,-0.0004779025480185039,-0.0023491235179852153,0.006356379356222033,19
CAN,2005,-0.0003253494434691751,-0.0021442349708919325,0.006653260895057621,20
CHE,2005,-0.0003395381185242038,-0.0021775012753672204,0.007094337527514347,20
CHL,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
CHN,2005,-0.0003375419080044111,-0.0021896937399024565,0.012192464535235963,20
CIV,2005,-0.0002804091801724134,-0.002164661200139574,0.006420037613823093,20
CMR,2005,-0.00030662990634326454,-0.0021712614296585837,0.0062398457086368635,20
COD,2005,-0.00028167052350871704,-0.002108862972572215,0.0062398457086368635,20
COG,2005,-0.0003253494434691751,-0.0021775012753672204,0.006392733080034522,20
COL,2005,-0.0003144382943045739,-0.0021611345516203183,0.005455574582300631,20
COM,2005,-1.3097936278890518e-05,-0.001705120790130636,0.008006448902314995,20
CPV,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
CRI,2005,-0.00033077412097842404,-0.0021775012753672204,0.005424677509248929,20
CUB,2005,-0.0003253494434691751,-0.0021775012753672204,0.0016776840647947135,20
CYP,2005,-0.0001856309646729657,-0.0019379838831451465,0.006653260895057621,20
CZE,2005,-0.000323708086038021,-0.002175859917936066,0.0016413574311541041,20
DEU,2005,-0.0003253494434691751,-0.0021775012753672204,0.007096981552626724,20
DJI,2005,-0.00030933654566454513,-0.0021694948264649053,0.008006448902314995,20
DNK,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
DOM,2005,-0.00038894906751097704,-0.0022093010873881214,0.005299968670150153,19
DZA,2005,-0.00030884603377961093,-0.0021775012753672204,0.0082517048447821,20
ECU,2005,-0.0003253494434691751,-0.002188412424531822,0.005455574582300631,20
EGY,2005,-0.00033356769867449424,-0.0021775012753672204,0.008218255205319117,20
ERI,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
ESP,2005,-0.0003253494434691751,-0.002088345767792774,0.0074296256312038605,20
EST,2005,-0.00030538966078400226,-0.0021575414926820477,0.006653260895057621,20
ETH,2005,-0.000332709389030532,-0.0021848612209285773,0.007359945561356902,20
FIN,2005,-0.0003253494434691751,-0.002184154536262278,0.006653260895057621,20
FJI,2005,-0.0003253494434691751,-0.0021775012753672204,0.0011411070265655058,20
FRA,2005,-0.0003253494434691751,-0.0021775012753672204,0.0073980163696042624,20
GAB,2005,-0.0003253494434691751,-0.0021775012753672204,0.00656111090708111,20
GBR,2005,-0.0003253494434691751,-0.0021775012753672204,0.007095218198248423,20
GEO,2005,0.0007657853433202749,-0.0012660045327443263,0.006653260895057621,20
GHA,2005,-0.00030581877057826723,-0.0021514603781793433,0.006510224296969297,20
GIN,2005,-0.000344880116360083,-0.00218401149966419,0.006510224296969297,20
GMB,2005,-0.0003253494434691751,-0.0021968349374229643,0.006444554018581362,20
GNB,2005,-0.00031910959776053826,-0.0020776637440290307,0.0062398457086368635,20
GNQ,2005,-0.000331589289177812,-0.0021775012753672204,0.0062398457086368635,20
GRC,2005,-0.00031204292167905985,-0.002170848014472163,0.006653260895057621,20
GTM,2005,-0.0002762492722284694,-0.0021284011041265145,0.005455574582300631,20
GUY,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
HKG,2005,-0.00032621775027091176,-0.0021775012753672204,0.0008683068017366137,20
HND,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
HRV,2005,-0.00040861091527324506,-0.0023023934830733255,0.006938455983672489,19
HTI,2005,-0.0011680444620230492,-0.0029777965445598937,0.005299968670150153,19
HUN,2005,-0.0003253494434691751,-0.0021775012753672204,0.007716597944785245,20
IDN,2005,-0.00017938721393636622,-0.0020759623330835267,0.006346183892730848,20
IND,2005,-0.0003662796356488261,-0.0022184314675468713,0.008186038435930191,20
IRL,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
IRN,2005,-0.0003789714278848076,-0.0021989500691334735,0.0021448793766252966,19
IRQ,2005,-0.00022921707880376287,-0.0022181726604179716,0.003697398640977395,20
ISL,2005,-0.0003253494434691751,-0.002170848014472163,0.006653260895057621,20
ISR,2005,-0.00032753124153218037,-0.0021775012753672204,0.00218179806300524,20
ITA,2005,-0.0003253494434691751,-0.0021775012753672204,0.0069744754604350815,20
JAM,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
JOR,2005,-0.00025433003558062204,-0.0019999527556458377,0.003550970394427651,20
JPN,2005,-0.0003253494434691751,-0.002172093934950481,0.005407340416739367,20
KAZ,2005,-0.0003325134125993835,-0.002170337306237012,0.0071639691302083815,20
KEN,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
KGZ,2005,-0.0003253494434691751,-0.0021775012753672204,0.0069237755799358945,20
KHM,2005,-0.0003095230277970948,-0.0021775012753672204,0.005275471890693434,20
KOR,2005,-0.00032664393792043446,-0.0021775012753672204,0.0012944944512593161,20
KWT,2005,-0.0003253494434691751,-0.0021775012753672204,0.0033461368336433358,20
LAO,2005,-0.0003253494434691751,-0.0021775012753672204,0.005143086584462645,20
LBN,2005,-0.0003111455618914645,-0.0021739503049727927,0.003550970394427651,20
LBR,2005,-0.000746574224082456,-0.0015522457416443816,0.006581637197082513,19
LBY,2005,-0.0003253494434691751,-0.0021775012753672204,0.008006448902314995,20
LKA,2005,-0.0003440847227864562,-0.002190381779897851,0.0011709549573300682,19
LSO,2005,-0.0003253494434691751,-0.002183741121075857,0.0062398457086368635,20
LTU,2005,-0.00029073056556949564,-0.002129034846307669,0.0069237755799358945,20
LUX,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
LVA,2005,-0.0003253494434691751,-0.0021705774997872844,0.0069237755799358945,20
MAR,2005,-0.0003253494434691751,-0.0021775012753672204,0.003469803833640021,20
MDA,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
MDG,2005,-0.0003253494434691751,-0.0021650215839499466,0.0062398457086368635,20
MDV,2005,-0.0003207850153629131,-0.0021729368472609583,0.0011411070265655058,20
MEX,2005,-0.00027764972543782373,-0.0021457014633463195,0.005299968670150153,20
MKD,2005,-0.00031837373293952114,-0.0021565741437782585,0.0069757105296540025,20
MLI,2005,-0.0003253494434691751,-0.0021775012753672204,0.006510224296969297,20
MLT,2005,-0.0003185877676999528,-0.0021775012753672204,0.006761675769222285,20
MMR,2005,-0.0003253494434691751,-0.0021775012753672204,0.005742178933156608,20
MNE,2005,-0.00029995945458593067,-0.002165652613888373,0.0016926659255496288,20
MNG,2005,-0.0003361568720204499,-0.002182904989642858,0.005403714275637385,20
MOZ,2005,-0.00030543712881785686,-0.002197413590018539,0.0066374382171060856,20
MRT,2005,-0.00027801024565760936,-0.0021301620775556547,0.007889866301927622,20
MUS,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
MWI,2005,-0.0004439065119332753,-0.002239899732453589,0.0062398457086368635,19
MYS,2005,-0.00020705845202653419,-0.0020026363314954907,0.005143086584462645,20
NAM,2005,-0.00030662990634326454,-0.0021775012753672204,0.0062398457086368635,20
NER,2005,-0.0003003900606346276,-0.0021650215839499466,0.0062398457086368635,20
NGA,2005,-0.000425186974807365,-0.0022274200410363153,0.0062398457086368635,19
NIC,2005,-0.0003253494434691751,-0.0021722013066970704,0.005299968670150153,20
NLD,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
NOR,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
NPL,2005,-0.0003253494434691751,-0.0021775012753672204,0.0014437551821589603,20
NZL,2005,-0.0003253494434691751,-0.0021775012753672204,0.005143086584462645,20
OMN,2005,-0.00030861875930095846,-0.002174155138533577,0.0033461368336433358,20
PAK,2005,-0.0003253494434691751,-0.0021656351557604037,0.005933059803408426,20
PAN,2005,-0.0003308050180514758,-0.0021611345516203183,0.005455574582300631,20
PER,2005,-0.0003253494434691751,-0.0021775012753672204,0.005430845306882072,20
PHL,2005,-0.0005694020577410878,-0.002398851320869653,0.005675642192370057,19
PNG,2005,-0.00034973099007954594,-0.0021957874353249985,0.006095386652592702,20
POL,2005,-0.0003253494434691751,-0.0021775012753672204,0.00688419924663969,20
PRK,2005,-0.0003220474396138593,-0.0021775012753672204,0.001651001927657891,20
PRT,2005,-0.0003253494434691751,-0.0021775012753672204,0.00687012800425511,20
PRY,2005,-0.00016168220600015605,-0.0020738453583035083,0.005455574582300631,20
PSE,2005,-0.0003175346822535456,-0.002167081593746381,0.0008683068017366137,20
QAT,2005,-0.0003253494434691751,-0.0021740322681452003,0.003469007222020121,20
ROU,2005,-0.00044599812986382956,-0.002191695238472474,0.007096981552626724,19
RUS,2005,-0.0005851614859730256,-0.0023507093037031207,0.01443400236132501,19
RWA,2005,1.7842070505852522e-05,-0.0021026231268635783,0.0062398457086368635,20
SAU,2005,-0.0003253494434691751,-0.0021775012753672204,0.00453505455082074,20
SDN,2005,-0.00027801024565760936,-0.0021538316764614374,0.007889866301927622,20
SEN,2005,-0.0003253494434691751,-0.0021775012753672204,0.006356379356222033,20
SGP,2005,-0.0003253494434691751,-0.0021775012753672204,0.005143086584462645,20
SLB,2005,-0.0003103178527663014,-0.00216362596087226,0.0011562762079133618,20
SLE,2005,-0.0003440689805950857,-0.0021899809667844943,0.0062398457086368635,20
SLV,2005,-0.00031474950612887483,-0.00215630140068662,0.005299968670150153,20
SML,2005,-0.0003062466938309696,-0.0021696865141515908,0.0008683068017366137,20
SOM,2005,-0.0003253494434691751,-0.0019408052863093917,0.007889866301927622,20
SRB,2005,-0.00041503632120512725,-0.0022447664336691844,0.0074739064779960045,19
STP,2005,-0.0003253494434691751,-0.0021400622011153994,0.0062398457086368635,20
SUR,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
SVK,2005,-0.00031101283543640923,-0.0021631646673344546,0.0071683040163829335,20
SVN,2005,-0.0004318016177900972,-0.0022906067105832,0.006653260895057621,19
SWE,2005,-0.0003253494434691751,-0.0021775012753672204,0.006653260895057621,20
SWZ,2005,-0.00033782913488644885,-0.002183741121075857,0.0062398457086368635,20
SYC,2005,-5.7036077997790085e-05,-0.0019154277556044721,0.0062398457086368635,20
SYR,2005,-0.0003293028638564018,-0.002181454695754447,0.0039534203872266475,20
TCD,2005,-0.00029415021492599076,-0.0021712614296585837,0.0062398457086368635,20
TGO,2005,-0.0003317058228253972,-0.0021775012753672204,0.006356379356222033,20
THA,2005,-0.0003623643095247841,-0.0022250918174387176,0.005287838007944138,20
TJK,2005,-0.0003396740175811876,-0.0021918258494792327,0.007162287056006212,20
TKM,2005,-0.00031823128084780983,-0.0021775012753672204,0.007118162621365271,20
TLS,2005,-0.0003253494434691751,-0.0021775012753672204,0.0011381372069993942,20
TTO,2005,-0.0003253494434691751,-0.0021775012753672204,0.005299968670150153,20
TUN,2005,-0.0003337232780309725,-0.0021775012753672204,0.008373834561797345,20
TUR,2005,-0.00027834135497187127,-0.002146162549702351,0.007834681416217303,20
TWN,2005,-0.0003344782996816992,-0.002185489024553179,0.0011411070265655058,20
TZA,2005,-0.0003253494434691751,-0.0021775012753672204,0.006510224296969297,20
UGA,2005,-0.0002754306778000802,-0.0021525418925326728,0.0062398457086368635,20
UKR,2005,-0.00039572551630361286,-0.0021071252025327827,0.007819563648270854,20
URY,2005,-0.00032004947479902495,-0.0020821018393045176,0.005299968670150153,20
USA,2005,-0.00030047802240977306,-0.0021650655648375195,0.012435710529701034,20
UZB,2005,-0.0003253494434691751,-0.0021775012753672204,0.007402812373025322,20
VEN,2005,-0.00038894906751097704,-0.0023206004294612746,0.005299968670150153,19
VNM,2005,-0.00031993966532500363,-0.002182911053511392,0.005409778144171472,20
VUT,2005,-0.0003296909774778582,-0.0021792378889706936,0.0008683068017366137,20
XKX,2005,-0.00033301221196622895,-0.002180566382766042,0.0015325536994107679,20
YEM,2005,-0.00031846383773399096,-0.0021763536744113564,0.0011476009558640233,20
ZAF,2005,-0.00018690512001192028,-0.0020456495387412635,0.006592586831297844,20
ZMB,2005,-0.0003253494434691751,-0.0021775012753672204,0.0062398457086368635,20
ZWE,2005,-0.0003877479005555438,-0.002196220812493131,0.0062398457086368635,19
ZZB,2005,-0.00033316420468480464,-0.0021809745025741668,0.0008683068017366137,20
AFG,2006,-0.0036794640209761886,-0.0025255083961836966,0.0021930856541650928,16
AGO,2006,-0.00382559742955564,-0.0025669092468629637,0.006847033712365164,16
ALB,2006,-0.0036588414186737154,-0.002441954609154537,0.006936930074778526,16
ARE,2006,-0.003839221755794495,-0.002566839505677088,0.0034583874491203198,16
ARG,2006,-0.0038566912237558756,-0.0026106907062963176,0.005276346531569857,16
ARM,2006,-0.003860434259007751,-0.0025451648239452986,0.007147864157507516,16
AUS,2006,-0.003851142056178753,-0.0025737562805753286,0.005003525486017582,16
AUT,2006,-0.0038461385306927357,-0.002575492268969743,0.0017359883944145062,16
AZE,2006,-0.0038461385306927357,-0.0025806295944076226,0.00687331383229399,16
BDI,2006,-0.0032792380164054884,-0.002592445308518864,0.006229675981178542,16
BEL,2006,-0.0037130976824626535,-0.002434063389933743,0.006652042411504092,16
BEN,2006,-0.0037153153350879863,-0.002474081464876472,0.006229675981178542,16
BFA,2006,-0.0038212198267680215,-0.0025612969286129715,0.006229675981178542,16
BGD,2006,-0.0038461385306927357,-0.0025737562805753286,0.0013885947377216168,16
BGR,2006,-0.003990727525616508,-0.0027111158257529127,0.007229449746188632,15
BHR,2006,-0.003818471431099773,-0.002566839505677088,0.0034583874491203198,16
BIH,2006,-0.0038461385306927357,-0.0025138878988717915,0.006652042411504092,16
BLR,2006,-0.003896670024929293,-0.002588193850357202,0.007218784890936785,16
BOL,2006,-0.0038830729564137247,-0.0026106907062963176,0.005276346531569857,16
BRA,2006,-0.0037799904238771842,-0.002298139168843865,0.005512342234629266,16
BRB,2006,-0.0038461385306927357,-0.0025737562805753286,0.005276346531569857,16
BTN,2006,-0.0038447408513077176,-0.0025737562805753286,0.001397679385017998,16
BWA,2006,-0.0038212198267680215,-0.0025488375766506144,0.006229675981178542,16
CAF,2006,-0.003381627090735787,-0.0020456131365146884,0.006363170410369162,16
CAN,2006,-0.00385279057310424,-0.0025737562805753286,0.006652042411504092,16
CHE,2006,-0.0038461385306927357,-0.0025737562805753286,0.007068336017405875,16
CHL,2006,-0.0038619675702874453,-0.002552650894449049,0.005276346531569857,16
CHN,2006,-0.003941196191173035,-0.002763871601535927,0.011882207560037418,16
CIV,2006,-0.003923046532455685,-0.0026058012813098903,0.006409000146912414,15
CMR,2006,-0.0038274495027492,-0.002592445308518864,0.006229675981178542,16
COD,2006,-0.0037838417708809502,-0.0025612969286129715,0.006229675981178542,16
COG,2006,-0.0038461385306927357,-0.0025737562805753286,0.006375765890827728,16
COL,2006,-0.0038190123200575587,-0.002552055312067187,0.005425242127035369,16
COM,2006,-0.0036940163680129097,-0.002365589110592409,0.008006429614727672,16
CPV,2006,-0.0038461385306927357,-0.0025737562805753286,0.006229675981178542,16
CRI,2006,-0.0038461385306927357,-0.002595349961017913,0.005398420110646077,16
CUB,2006,-0.003847804241721356,-0.0025720905695467084,0.0016657110286201976,16
CYP,2006,-0.00385279057310424,-0.0025737562805753286,0.006652042411504092,16
CZE,2006,-0.0038461385306927357,-0.0025721356642764447,0.0016206162988836271,16
DEU,2006,-0.0038461385306927357,-0.0025595768958390115,0.007089692368158514,16
DJI,2006,-0.0039582285452989235,-0.0026137884286489667,0.008006429614727672,15
DNK,2006,-0.0037663140217546864,-0.002473975644402767,0.006652042411504092,16
DOM,2006,-0.0038883493029452944,-0.002552650894449049,0.005276346531569857,16
DZA,2006,-0.003829443955117315,-0.002532019841636777,0.008347287787710276,16
ECU,2006,-0.0038461385306927357,-0.002562905796321258,0.005425242127035369,16
