country_text_id,year,years_since_break_poly,years_since_break_libdem,break_in_last_3yr_poly,break_in_last_3yr_libdem
LUX,2013,67,67,0,0
LUX,2014,68,68,0,0
LUX,2015,69,69,0,0
LUX,2016,70,70,0,0
LUX,2017,71,71,0,0
LUX,2018,72,72,0,0
LUX,2019,73,73,0,0
LUX,2020,74,74,0,0
LUX,2021,75,75,0,0
LUX,2022,76,76,0,0
LUX,2023,77,77,0,0
LUX,2024,78,78,0,0
LUX,2025,79,79,0,0
LVA,1920,99,99,0,0
LVA,1921,99,99,0,0
LVA,1922,99,99,0,0
LVA,1923,99,99,0,0
LVA,1924,0,0,1,1
LVA,1925,1,1,1,1
LVA,1926,2,2,1,1
LVA,1927,3,3,0,0
LVA,1928,4,4,0,0
LVA,1929,5,5,0,0
LVA,1930,6,6,0,0
LVA,1931,7,7,0,0
LVA,1932,8,8,0,0
LVA,1933,9,9,0,0
LVA,1934,0,0,1,1
LVA,1935,1,1,1,1
LVA,1936,2,2,1,1
LVA,1937,3,3,0,0
LVA,1938,4,4,0,0
LVA,1939,5,5,0,0
LVA,1990,0,0,1,1
LVA,1991,1,1,1,1
LVA,1992,2,2,1,1
LVA,1993,3,3,0,0
LVA,1994,0,0,1,1
LVA,1995,1,1,1,1
LVA,1996,2,2,1,1
LVA,1997,3,3,0,0
LVA,1998,4,4,0,0
LVA,1999,5,5,0,0
LVA,2000,6,6,0,0
LVA,2001,7,7,0,0
LVA,2002,8,8,0,0
LVA,2003,9,9,0,0
LVA,2004,10,10,0,0
LVA,2005,11,11,0,0
LVA,2006,12,12,0,0
LVA,2007,13,13,0,0
LVA,2008,14,14,0,0
LVA,2009,15,15,0,0
LVA,2010,16,16,0,0
LVA,2011,17,17,0,0
LVA,2012,18,18,0,0
LVA,2013,19,19,0,0
LVA,2014,20,20,0,0
LVA,2015,21,21,0,0
LVA,2016,22,22,0,0
LVA,2017,23,23,0,0
LVA,2018,24,24,0,0
LVA,2019,25,25,0,0
LVA,2020,26,26,0,0
LVA,2021,27,27,0,0
LVA,2022,28,28,0,0
LVA,2023,29,29,0,0
LVA,2024,30,30,0,0
LVA,2025,31,31,0,0
MAR,1789,99,99,0,0
MAR,1790,99,99,0,0
MAR,1791,99,99,0,0
MAR,1792,99,99,0,0
MAR,1793,99,99,0,0
MAR,1794,99,99,0,0
MAR,1795,99,99,0,0
MAR,1796,99,99,0,0
MAR,1797,99,99,0,0
MAR,1798,99,99,0,0
MAR,1799,99,99,0,0
MAR,1800,99,99,0,0
MAR,1801,99,99,0,0
MAR,1802,99,99,0,0
MAR,1803,99,99,0,0
MAR,1804,99,99,0,0
MAR,1805,99,99,0,0
MAR,1806,99,99,0,0
MAR,1807,99,99,0,0
MAR,1808,99,99,0,0
MAR,1809,99,99,0,0
MAR,1810,99,99,0,0
MAR,1811,99,99,0,0
MAR,1812,99,99,0,0
MAR,1813,99,99,0,0
MAR,1814,99,99,0,0
MAR,1815,99,99,0,0
MAR,1816,99,99,0,0
MAR,1817,99,99,0,0
MAR,1818,99,99,0,0
MAR,1819,99,99,0,0
MAR,1820,99,99,0,0
MAR,1821,99,99,0,0
MAR,1822,99,99,0,0
MAR,1823,99,99,0,0
MAR,1824,99,99,0,0
MAR,1825,99,99,0,0
MAR,1826,99,99,0,0
MAR,1827,99,99,0,0
MAR,1828,99,99,0,0
MAR,1829,99,99,0,0
MAR,1830,99,99,0,0
MAR,1831,99,99,0,0
MAR,1832,99,99,0,0
MAR,1833,99,99,0,0
MAR,1834,99,99,0,0
MAR,1835,99,99,0,0
MAR,1836,99,99,0,0
MAR,1837,99,99,0,0
MAR,1838,99,99,0,0
MAR,1839,99,99,0,0
MAR,1840,99,99,0,0
MAR,1841,99,99,0,0
MAR,1842,99,99,0,0
MAR,1843,99,99,0,0
MAR,1844,99,99,0,0
MAR,1845,99,99,0,0
MAR,1846,99,99,0,0
MAR,1847,99,99,0,0
MAR,1848,99,99,0,0
MAR,1849,99,99,0,0
MAR,1850,99,99,0,0
MAR,1851,99,99,0,0
MAR,1852,99,99,0,0
MAR,1853,99,99,0,0
MAR,1854,99,99,0,0
MAR,1855,99,99,0,0
MAR,1856,99,99,0,0
MAR,1857,99,99,0,0
MAR,1858,99,99,0,0
MAR,1859,99,99,0,0
MAR,1860,99,99,0,0
MAR,1861,99,99,0,0
MAR,1862,99,99,0,0
MAR,1863,99,99,0,0
MAR,1864,99,99,0,0
MAR,1865,99,99,0,0
MAR,1866,99,99,0,0
MAR,1867,99,99,0,0
MAR,1868,99,99,0,0
MAR,1869,99,99,0,0
MAR,1870,99,99,0,0
MAR,1871,99,99,0,0
MAR,1872,99,99,0,0
MAR,1873,99,99,0,0
MAR,1874,99,99,0,0
MAR,1875,99,99,0,0
MAR,1876,99,99,0,0
MAR,1877,99,99,0,0
MAR,1878,99,99,0,0
MAR,1879,99,99,0,0
MAR,1880,99,99,0,0
MAR,1881,99,99,0,0
MAR,1882,99,99,0,0
MAR,1883,99,99,0,0
MAR,1884,99,99,0,0
MAR,1885,99,99,0,0
MAR,1886,99,99,0,0
MAR,1887,99,99,0,0
MAR,1888,99,99,0,0
MAR,1889,99,99,0,0
MAR,1890,99,99,0,0
MAR,1891,99,99,0,0
MAR,1892,99,99,0,0
MAR,1893,99,99,0,0
MAR,1894,99,99,0,0
MAR,1895,99,99,0,0
MAR,1896,99,99,0,0
MAR,1897,99,99,0,0
MAR,1898,99,99,0,0
MAR,1899,99,99,0,0
MAR,1900,99,99,0,0
MAR,1901,99,99,0,0
MAR,1902,99,99,0,0
MAR,1903,99,99,0,0
MAR,1904,99,99,0,0
MAR,1905,99,99,0,0
MAR,1906,99,99,0,0
MAR,1907,99,99,0,0
MAR,1908,99,99,0,0
MAR,1909,99,99,0,0
MAR,1910,99,99,0,0
MAR,1911,99,99,0,0
MAR,1912,99,99,0,0
MAR,1913,99,99,0,0
MAR,1914,99,99,0,0
MAR,1915,99,99,0,0
MAR,1916,99,99,0,0
MAR,1917,99,99,0,0
MAR,1918,99,99,0,0
MAR,1919,99,99,0,0
MAR,1920,99,99,0,0
MAR,1921,99,99,0,0
MAR,1922,99,99,0,0
MAR,1923,99,99,0,0
MAR,1924,99,99,0,0
MAR,1925,99,99,0,0
MAR,1926,99,99,0,0
MAR,1927,99,99,0,0
MAR,1928,99,99,0,0
MAR,1929,99,99,0,0
MAR,1930,99,99,0,0
MAR,1931,99,99,0,0
MAR,1932,99,99,0,0
MAR,1933,99,99,0,0
MAR,1934,99,99,0,0
MAR,1935,99,99,0,0
MAR,1936,99,99,0,0
MAR,1937,99,99,0,0
MAR,1938,99,99,0,0
MAR,1939,99,99,0,0
MAR,1940,99,99,0,0
MAR,1941,99,99,0,0
MAR,1942,99,99,0,0
MAR,1943,99,99,0,0
MAR,1944,99,99,0,0
MAR,1945,99,99,0,0
MAR,1946,99,99,0,0
MAR,1947,99,99,0,0
MAR,1948,99,99,0,0
MAR,1949,99,99,0,0
MAR,1950,99,99,0,0
MAR,1951,99,99,0,0
MAR,1952,99,99,0,0
MAR,1953,99,99,0,0
MAR,1954,99,99,0,0
MAR,1955,99,99,0,0
MAR,1956,99,99,0,0
MAR,1957,99,99,0,0
MAR,1958,99,99,0,0
MAR,1959,99,99,0,0
MAR,1960,99,99,0,0
MAR,1961,99,99,0,0
MAR,1962,99,99,0,0
MAR,1963,0,0,1,1
MAR,1964,1,1,1,1
MAR,1965,2,2,1,1
MAR,1966,3,3,0,0
MAR,1967,4,4,0,0
MAR,1968,5,5,0,0
MAR,1969,6,6,0,0
MAR,1970,7,7,0,0
MAR,1971,8,8,0,0
MAR,1972,9,9,0,0
MAR,1973,10,10,0,0
MAR,1974,11,11,0,0
MAR,1975,12,12,0,0
MAR,1976,13,13,0,0
MAR,1977,14,14,0,0
MAR,1978,15,15,0,0
MAR,1979,16,16,0,0
MAR,1980,17,17,0,0
MAR,1981,18,18,0,0
MAR,1982,19,19,0,0
MAR,1983,20,20,0,0
MAR,1984,21,21,0,0
MAR,1985,22,22,0,0
MAR,1986,23,23,0,0
MAR,1987,24,24,0,0
MAR,1988,25,25,0,0
MAR,1989,26,26,0,0
MAR,1990,27,27,0,0
MAR,1991,28,0,0,1
MAR,1992,29,1,0,1
MAR,1993,30,2,0,1
MAR,1994,31,3,0,0
MAR,1995,32,4,0,0
MAR,1996,33,5,0,0
MAR,1997,34,6,0,0
MAR,1998,0,7,1,0
MAR,1999,1,8,1,0
MAR,2000,2,9,1,0
MAR,2001,3,10,0,0
MAR,2002,4,11,0,0
MAR,2003,5,12,0,0
MAR,2004,6,13,0,0
MAR,2005,7,14,0,0
MAR,2006,8,15,0,0
MAR,2007,9,16,0,0
MAR,2008,10,17,0,0
MAR,2009,11,18,0,0
MAR,2010,12,19,0,0
MAR,2011,13,20,0,0
MAR,2012,14,21,0,0
MAR,2013,15,22,0,0
MAR,2014,16,23,0,0
MAR,2015,17,24,0,0
MAR,2016,18,25,0,0
MAR,2017,19,26,0,0
MAR,2018,20,27,0,0
MAR,2019,21,28,0,0
MAR,2020,22,29,0,0
MAR,2021,23,30,0,0
MAR,2022,24,31,0,0
MAR,2023,25,32,0,0
MAR,2024,26,33,0,0
MAR,2025,27,34,0,0
MCL,1789,99,99,0,0
MCL,1790,99,99,0,0
MCL,1791,99,99,0,0
MCL,1792,99,99,0,0
MCL,1793,99,99,0,0
MCL,1794,99,99,0,0
MCL,1795,99,99,0,0
MCL,1796,99,99,0,0
MCL,1797,99,99,0,0
MCL,1798,99,99,0,0
MCL,1799,99,99,0,0
MCL,1800,99,99,0,0
MCL,1801,99,99,0,0
MCL,1802,99,99,0,0
MCL,1803,99,99,0,0
MCL,1804,99,99,0,0
MCL,1805,99,99,0,0
MCL,1806,99,99,0,0
MCL,1807,99,99,0,0
MCL,1808,99,99,0,0
MCL,1809,99,99,0,0
MCL,1810,99,99,0,0
MCL,1811,99,99,0,0
MCL,1812,99,99,0,0
MCL,1813,99,99,0,0
MCL,1814,99,99,0,0
MCL,1815,99,99,0,0
MCL,1816,99,99,0,0
MCL,1817,99,99,0,0
MCL,1818,99,99,0,0
MCL,1819,99,99,0,0
MCL,1820,99,99,0,0
MCL,1821,99,99,0,0
MCL,1822,99,99,0,0
MCL,1823,99,99,0,0
MCL,1824,99,99,0,0
MCL,1825,99,99,0,0
MCL,1826,99,99,0,0
MCL,1827,99,99,0,0
MCL,1828,99,99,0,0
MCL,1829,99,99,0,0
MCL,1830,99,99,0,0
MCL,1831,99,99,0,0
MCL,1832,99,99,0,0
MCL,1833,99,99,0,0
MCL,1834,99,99,0,0
MCL,1835,99,99,0,0
MCL,1836,99,99,0,0
MCL,1837,99,99,0,0
MCL,1838,99,99,0,0
MCL,1839,99,99,0,0
MCL,1840,99,99,0,0
MCL,1841,99,99,0,0
MCL,1842,99,99,0,0
MCL,1843,99,99,0,0
MCL,1844,99,99,0,0
MCL,1845,99,99,0,0
MCL,1846,99,99,0,0
MCL,1847,99,99,0,0
MCL,1848,99,99,0,0
MCL,1849,99,99,0,0
MCL,1850,99,99,0,0
MCL,1851,99,99,0,0
MCL,1852,99,99,0,0
MCL,1853,99,99,0,0
MCL,1854,99,99,0,0
MCL,1855,99,99,0,0
MCL,1856,99,99,0,0
MCL,1857,99,99,0,0
MCL,1858,99,99,0,0
MCL,1859,99,99,0,0
MCL,1860,99,99,0,0
MCL,1861,99,99,0,0
MCL,1862,99,99,0,0
MCL,1863,99,99,0,0
MCL,1864,99,99,0,0
MCL,1865,99,99,0,0
MCL,1866,99,99,0,0
MCL,1867,99,99,0,0
MDA,1990,99,99,0,0
MDA,1991,99,99,0,0
MDA,1992,99,99,0,0
MDA,1993,99,99,0,0
MDA,1994,99,99,0,0
MDA,1995,99,99,0,0
MDA,1996,99,99,0,0
MDA,1997,99,99,0,0
MDA,1998,99,99,0,0
MDA,1999,99,99,0,0
MDA,2000,99,99,0,0
MDA,2001,99,99,0,0
MDA,2002,99,99,0,0
MDA,2003,99,99,0,0
MDA,2004,99,99,0,0
MDA,2005,99,99,0,0
MDA,2006,99,99,0,0
MDA,2007,99,99,0,0
MDA,2008,99,99,0,0
MDA,2009,99,99,0,0
MDA,2010,0,0,1,1
MDA,2011,1,1,1,1
MDA,2012,2,2,1,1
MDA,2013,3,3,0,0
MDA,2014,4,4,0,0
MDA,2015,5,5,0,0
MDA,2016,6,6,0,0
MDA,2017,7,7,0,0
MDA,2018,8,8,0,0
MDA,2019,9,9,0,0
MDA,2020,10,10,0,0
MDA,2021,11,11,0,0
MDA,2022,12,12,0,0
MDA,2023,13,13,0,0
MDA,2024,14,14,0,0
MDA,2025,15,15,0,0
MDG,1817,99,99,0,0
MDG,1818,99,99,0,0
MDG,1819,99,99,0,0
MDG,1820,99,99,0,0
MDG,1821,99,99,0,0
MDG,1822,99,99,0,0
MDG,1823,99,99,0,0
MDG,1824,99,99,0,0
MDG,1825,99,99,0,0
MDG,1826,99,99,0,0
MDG,1827,99,99,0,0
MDG,1828,99,99,0,0
MDG,1829,99,99,0,0
MDG,1830,99,99,0,0
MDG,1831,99,99,0,0
MDG,1832,99,99,0,0
MDG,1833,99,99,0,0
MDG,1834,99,99,0,0
MDG,1835,99,99,0,0
MDG,1836,99,99,0,0
MDG,1837,99,99,0,0
MDG,1838,99,99,0,0
MDG,1839,99,99,0,0
MDG,1840,99,99,0,0
MDG,1841,99,99,0,0
MDG,1842,99,99,0,0
MDG,1843,99,99,0,0
MDG,1844,99,99,0,0
MDG,1845,99,99,0,0
MDG,1846,99,99,0,0
MDG,1847,99,99,0,0
MDG,1848,99,99,0,0
MDG,1849,99,99,0,0
MDG,1850,99,99,0,0
MDG,1851,99,99,0,0
MDG,1852,99,99,0,0
MDG,1853,99,99,0,0
MDG,1854,99,99,0,0
MDG,1855,99,99,0,0
MDG,1856,99,99,0,0
MDG,1857,99,99,0,0
MDG,1858,99,99,0,0
MDG,1859,99,99,0,0
MDG,1860,99,99,0,0
MDG,1861,99,99,0,0
MDG,1862,99,99,0,0
MDG,1863,99,99,0,0
MDG,1864,99,99,0,0
MDG,1865,99,99,0,0
MDG,1866,99,99,0,0
MDG,1867,99,99,0,0
MDG,1868,99,99,0,0
MDG,1869,99,99,0,0
MDG,1870,99,99,0,0
MDG,1871,99,99,0,0
MDG,1872,99,99,0,0
MDG,1873,99,99,0,0
MDG,1874,99,99,0,0
MDG,1875,99,99,0,0
MDG,1876,99,99,0,0
MDG,1877,99,99,0,0
MDG,1878,99,99,0,0
MDG,1879,99,99,0,0
MDG,1880,99,99,0,0
MDG,1881,99,99,0,0
MDG,1882,99,99,0,0
MDG,1883,99,99,0,0
MDG,1884,99,99,0,0
MDG,1885,99,99,0,0
MDG,1886,99,99,0,0
MDG,1887,99,99,0,0
MDG,1888,99,99,0,0
MDG,1889,99,99,0,0
MDG,1890,99,99,0,0
MDG,1891,99,99,0,0
MDG,1892,99,99,0,0
MDG,1893,99,99,0,0
MDG,1894,99,99,0,0
MDG,1895,99,99,0,0
MDG,1896,99,99,0,0
MDG,1897,99,99,0,0
MDG,1898,99,0,0,1
MDG,1899,99,1,0,1
MDG,1900,99,2,0,1
MDG,1901,99,3,0,0
MDG,1902,99,4,0,0
MDG,1903,99,5,0,0
MDG,1904,99,6,0,0
MDG,1905,99,7,0,0
MDG,1906,99,8,0,0
MDG,1907,99,9,0,0
MDG,1908,99,10,0,0
MDG,1909,99,11,0,0
MDG,1910,99,12,0,0
MDG,1911,99,13,0,0
MDG,1912,99,14,0,0
MDG,1913,99,15,0,0
MDG,1914,99,16,0,0
MDG,1915,99,17,0,0
MDG,1916,99,18,0,0
MDG,1917,99,19,0,0
MDG,1918,99,20,0,0
MDG,1919,99,21,0,0
MDG,1920,99,22,0,0
MDG,1921,99,23,0,0
MDG,1922,99,24,0,0
MDG,1923,99,25,0,0
MDG,1924,99,26,0,0
MDG,1925,99,27,0,0
MDG,1926,99,28,0,0
MDG,1927,99,29,0,0
MDG,1928,99,30,0,0
MDG,1929,99,31,0,0
MDG,1930,99,32,0,0
MDG,1931,99,33,0,0
MDG,1932,99,34,0,0
MDG,1933,99,35,0,0
MDG,1934,99,36,0,0
MDG,1935,99,37,0,0
MDG,1936,99,38,0,0
MDG,1937,99,39,0,0
MDG,1938,99,40,0,0
MDG,1939,99,41,0,0
MDG,1940,99,42,0,0
MDG,1941,99,43,0,0
MDG,1942,99,44,0,0
MDG,1943,99,45,0,0
MDG,1944,99,46,0,0
MDG,1945,99,47,0,0
MDG,1946,99,48,0,0
MDG,1947,99,49,0,0
MDG,1948,99,50,0,0
MDG,1949,99,51,0,0
MDG,1950,99,52,0,0
MDG,1951,99,53,0,0
MDG,1952,99,54,0,0
MDG,1953,99,55,0,0
MDG,1954,99,56,0,0
MDG,1955,99,57,0,0
MDG,1956,99,58,0,0
MDG,1957,0,59,1,0
MDG,1958,1,60,1,0
MDG,1959,2,61,1,0
MDG,1960,3,62,0,0
MDG,1961,4,63,0,0
MDG,1962,5,64,0,0
MDG,1963,6,65,0,0
MDG,1964,7,66,0,0
MDG,1965,8,67,0,0
MDG,1966,9,68,0,0
MDG,1967,10,69,0,0
MDG,1968,11,70,0,0
MDG,1969,12,71,0,0
MDG,1970,13,72,0,0
MDG,1971,14,73,0,0
MDG,1972,15,74,0,0
MDG,1973,16,75,0,0
MDG,1974,17,76,0,0
MDG,1975,18,77,0,0
MDG,1976,19,78,0,0
MDG,1977,20,79,0,0
MDG,1978,21,80,0,0
MDG,1979,22,81,0,0
MDG,1980,23,82,0,0
MDG,1981,24,83,0,0
MDG,1982,25,84,0,0
MDG,1983,26,85,0,0
MDG,1984,27,86,0,0
MDG,1985,28,87,0,0
MDG,1986,29,88,0,0
MDG,1987,30,89,0,0
MDG,1988,31,90,0,0
MDG,1989,32,91,0,0
MDG,1990,33,92,0,0
MDG,1991,34,93,0,0
MDG,1992,35,94,0,0
MDG,1993,0,0,1,1
MDG,1994,1,1,1,1
MDG,1995,2,2,1,1
MDG,1996,3,3,0,0
MDG,1997,4,4,0,0
MDG,1998,5,5,0,0
MDG,1999,6,6,0,0
MDG,2000,7,7,0,0
MDG,2001,8,8,0,0
MDG,2002,9,9,0,0
MDG,2003,10,10,0,0
MDG,2004,11,11,0,0
MDG,2005,12,12,0,0
MDG,2006,13,13,0,0
MDG,2007,14,14,0,0
MDG,2008,15,15,0,0
MDG,2009,0,0,1,1
MDG,2010,1,1,1,1
MDG,2011,2,2,1,1
MDG,2012,3,3,0,0
MDG,2013,4,4,0,0
MDG,2014,0,0,1,1
MDG,2015,1,1,1,1
MDG,2016,2,2,1,1
MDG,2017,3,3,0,0
MDG,2018,4,4,0,0
MDG,2019,5,5,0,0
MDG,2020,6,6,0,0
MDG,2021,7,7,0,0
MDG,2022,8,8,0,0
MDG,2023,9,9,0,0
MDG,2024,10,10,0,0
MDG,2025,11,11,0,0
MDN,1789,99,99,0,0
MDN,1790,99,99,0,0
MDN,1791,99,99,0,0
MDN,1792,99,99,0,0
MDN,1793,99,99,0,0
MDN,1794,99,99,0,0
MDN,1795,99,99,0,0
MDN,1796,99,99,0,0
MDN,1797,99,99,0,0
MDN,1814,99,99,0,0
MDN,1815,99,99,0,0
MDN,1816,99,99,0,0
MDN,1817,99,99,0,0
MDN,1818,99,99,0,0
MDN,1819,99,99,0,0
MDN,1820,99,99,0,0
MDN,1821,99,99,0,0
MDN,1822,99,99,0,0
MDN,1823,99,99,0,0
MDN,1824,99,99,0,0
MDN,1825,99,99,0,0
MDN,1826,99,99,0,0
MDN,1827,99,99,0,0
MDN,1828,99,99,0,0
MDN,1829,99,99,0,0
MDN,1830,99,99,0,0
MDN,1831,99,99,0,0
MDN,1832,99,99,0,0
MDN,1833,99,99,0,0
MDN,1834,99,99,0,0
MDN,1835,99,99,0,0
MDN,1836,99,99,0,0
MDN,1837,99,99,0,0
MDN,1838,99,99,0,0
MDN,1839,99,99,0,0
MDN,1840,99,99,0,0
MDN,1841,99,99,0,0
MDN,1842,99,99,0,0
MDN,1843,99,99,0,0
MDN,1844,99,99,0,0
MDN,1845,99,99,0,0
MDN,1846,99,99,0,0
MDN,1847,99,99,0,0
MDN,1848,99,99,0,0
MDN,1849,99,99,0,0
MDN,1850,99,99,0,0
MDN,1851,99,99,0,0
MDN,1852,99,99,0,0
MDN,1853,99,99,0,0
MDN,1854,99,99,0,0
MDN,1855,99,99,0,0
MDN,1856,99,99,0,0
MDN,1857,99,99,0,0
MDN,1858,99,99,0,0
MDN,1859,99,99,0,0
MDV,1900,99,99,0,0
MDV,1901,99,99,0,0
MDV,1902,99,99,0,0
MDV,1903,99,99,0,0
MDV,1904,99,99,0,0
MDV,1905,99,99,0,0
MDV,1906,99,99,0,0
MDV,1907,99,99,0,0
MDV,1908,99,99,0,0
MDV,1909,99,99,0,0
MDV,1910,99,99,0,0
MDV,1911,99,99,0,0
MDV,1912,99,99,0,0
MDV,1913,99,99,0,0
MDV,1914,99,99,0,0
MDV,1915,99,99,0,0
MDV,1916,99,99,0,0
MDV,1917,99,99,0,0
MDV,1918,99,99,0,0
MDV,1919,99,99,0,0
MDV,1920,99,99,0,0
MDV,1921,99,99,0,0
MDV,1922,99,99,0,0
MDV,1923,99,99,0,0
MDV,1924,99,99,0,0
MDV,1925,99,99,0,0
MDV,1926,99,99,0,0
MDV,1927,99,99,0,0
MDV,1928,99,99,0,0
MDV,1929,99,99,0,0
MDV,1930,99,99,0,0
MDV,1931,99,99,0,0
MDV,1932,99,99,0,0
MDV,1933,99,99,0,0
MDV,1934,0,99,1,0
MDV,1935,1,99,1,0
MDV,1936,2,99,1,0
MDV,1937,3,99,0,0
MDV,1938,4,99,0,0
MDV,1939,5,99,0,0
MDV,1940,6,99,0,0
MDV,1941,7,99,0,0
MDV,1942,8,99,0,0
MDV,1943,9,99,0,0
MDV,1944,10,99,0,0
MDV,1945,11,99,0,0
MDV,1946,12,99,0,0
MDV,1947,13,99,0,0
MDV,1948,14,99,0,0
MDV,1949,15,99,0,0
MDV,1950,16,99,0,0
MDV,1951,17,99,0,0
MDV,1952,18,99,0,0
MDV,1953,19,99,0,0
MDV,1954,20,99,0,0
MDV,1955,21,99,0,0
MDV,1956,22,99,0,0
MDV,1957,23,99,0,0
MDV,1958,24,99,0,0
MDV,1959,25,99,0,0
MDV,1960,26,99,0,0
MDV,1961,27,99,0,0
MDV,1962,28,99,0,0
MDV,1963,29,99,0,0
MDV,1964,30,99,0,0
MDV,1965,31,99,0,0
MDV,1966,32,99,0,0
MDV,1967,33,99,0,0
MDV,1968,34,99,0,0
MDV,1969,35,99,0,0
MDV,1970,36,99,0,0
MDV,1971,37,99,0,0
MDV,1972,38,99,0,0
MDV,1973,39,99,0,0
MDV,1974,40,99,0,0
MDV,1975,41,99,0,0
MDV,1976,42,99,0,0
MDV,1977,43,99,0,0
MDV,1978,44,99,0,0
MDV,1979,45,99,0,0
MDV,1980,46,99,0,0
MDV,1981,47,99,0,0
MDV,1982,48,99,0,0
MDV,1983,49,99,0,0
MDV,1984,50,99,0,0
MDV,1985,51,99,0,0
MDV,1986,52,99,0,0
MDV,1987,53,99,0,0
MDV,1988,54,99,0,0
MDV,1989,55,99,0,0
MDV,1990,56,99,0,0
MDV,1991,57,99,0,0
MDV,1992,58,99,0,0
MDV,1993,59,99,0,0
MDV,1994,60,99,0,0
MDV,1995,61,99,0,0
MDV,1996,62,99,0,0
MDV,1997,63,99,0,0
MDV,1998,64,99,0,0
MDV,1999,65,99,0,0
MDV,2000,66,99,0,0
MDV,2001,67,99,0,0
MDV,2002,68,99,0,0
MDV,2003,69,99,0,0
MDV,2004,70,99,0,0
MDV,2005,0,99,1,0
MDV,2006,1,99,1,0
MDV,2007,2,99,1,0
MDV,2008,3,0,0,1
MDV,2009,0,1,1,1
MDV,2010,1,2,1,1
MDV,2011,2,3,1,0
MDV,2012,3,4,0,0
MDV,2013,0,0,1,1
MDV,2014,1,1,1,1
MDV,2015,2,2,1,1
MDV,2016,3,3,0,0
MDV,2017,4,4,0,0
MDV,2018,5,5,0,0
MDV,2019,0,0,1,1
MDV,2020,1,1,1,1
MDV,2021,2,2,1,1
MDV,2022,3,3,0,0
MDV,2023,4,4,0,0
MDV,2024,5,5,0,0
MDV,2025,6,6,0,0
MEX,1789,99,99,0,0
MEX,1790,99,99,0,0
MEX,1791,99,99,0,0
MEX,1792,99,99,0,0
MEX,1793,99,99,0,0
MEX,1794,99,99,0,0
MEX,1795,99,99,0,0
MEX,1796,99,99,0,0
MEX,1797,99,99,0,0
MEX,1798,99,99,0,0
MEX,1799,99,99,0,0
MEX,1800,99,99,0,0
MEX,1801,99,99,0,0
MEX,1802,99,99,0,0
MEX,1803,99,99,0,0
MEX,1804,99,99,0,0
MEX,1805,99,99,0,0
MEX,1806,99,99,0,0
MEX,1807,99,99,0,0
MEX,1808,99,99,0,0
MEX,1809,99,99,0,0
MEX,1810,99,99,0,0
MEX,1811,99,99,0,0
MEX,1812,99,99,0,0
MEX,1813,99,99,0,0
MEX,1814,99,99,0,0
MEX,1815,99,99,0,0
MEX,1816,99,99,0,0
MEX,1817,99,99,0,0
MEX,1818,99,99,0,0
MEX,1819,99,99,0,0
MEX,1820,99,99,0,0
MEX,1821,0,99,1,0
MEX,1822,1,0,1,1
MEX,1823,2,1,1,1
MEX,1824,3,2,0,1
MEX,1825,4,3,0,0
MEX,1826,5,4,0,0
MEX,1827,6,5,0,0
MEX,1828,7,6,0,0
MEX,1829,8,7,0,0
MEX,1830,9,8,0,0
MEX,1831,10,9,0,0
MEX,1832,11,10,0,0
MEX,1833,12,11,0,0
MEX,1834,13,12,0,0
MEX,1835,14,13,0,0
MEX,1836,15,14,0,0
MEX,1837,16,15,0,0
MEX,1838,17,16,0,0
MEX,1839,18,17,0,0
MEX,1840,19,18,0,0
MEX,1841,20,19,0,0
MEX,1842,21,20,0,0
MEX,1843,22,21,0,0
MEX,1844,23,22,0,0
MEX,1845,24,23,0,0
MEX,1846,25,24,0,0
MEX,1847,26,25,0,0
MEX,1848,27,26,0,0
MEX,1849,28,27,0,0
MEX,1850,29,28,0,0
MEX,1851,30,29,0,0
MEX,1852,31,30,0,0
MEX,1853,32,31,0,0
MEX,1854,33,32,0,0
MEX,1855,34,33,0,0
MEX,1856,35,34,0,0
MEX,1857,36,35,0,0
MEX,1858,37,36,0,0
MEX,1859,38,37,0,0
MEX,1860,39,38,0,0
MEX,1861,40,39,0,0
MEX,1862,41,40,0,0
MEX,1863,42,41,0,0
MEX,1864,43,42,0,0
MEX,1865,44,0,0,1
MEX,1866,45,1,0,1
MEX,1867,46,2,0,1
MEX,1868,47,3,0,0
MEX,1869,48,4,0,0
MEX,1870,49,5,0,0
MEX,1871,50,6,0,0
MEX,1872,51,7,0,0
MEX,1873,52,8,0,0
MEX,1874,53,9,0,0
MEX,1875,54,10,0,0
MEX,1876,0,11,1,0
MEX,1877,1,12,1,0
MEX,1878,2,13,1,0
MEX,1879,3,14,0,0
MEX,1880,4,15,0,0
MEX,1881,5,16,0,0
MEX,1882,6,17,0,0
MEX,1883,7,18,0,0
MEX,1884,8,19,0,0
MEX,1885,9,20,0,0
MEX,1886,10,21,0,0
MEX,1887,11,22,0,0
MEX,1888,12,23,0,0
MEX,1889,13,24,0,0
MEX,1890,14,25,0,0
MEX,1891,15,26,0,0
MEX,1892,16,27,0,0
MEX,1893,17,28,0,0
MEX,1894,18,29,0,0
MEX,1895,19,30,0,0
MEX,1896,20,31,0,0
MEX,1897,21,32,0,0
MEX,1898,22,33,0,0
MEX,1899,23,34,0,0
MEX,1900,24,35,0,0
MEX,1901,25,36,0,0
MEX,1902,26,37,0,0
MEX,1903,27,38,0,0
MEX,1904,28,39,0,0
MEX,1905,29,40,0,0
MEX,1906,30,41,0,0
