country_text_id,year,nscm_resid_full_0,nscm_resid_domestic_0,nscm_resid_truedom_0,nscm_resid_full_1,nscm_resid_domestic_1,nscm_resid_truedom_1,nscm_resid_full_2,nscm_resid_domestic_2,nscm_resid_truedom_2,nscm_resid_full_3,nscm_resid_domestic_3,nscm_resid_truedom_3,nscm_resid_full_4,nscm_resid_domestic_4,nscm_resid_truedom_4
GEO,2015,-0.0017331224,-0.03661224,-0.0042602913,0.020051718,0.14719963,0.012703359,-0.018300578,-0.10933074,-0.0084306905,-1.6855478e-05,-0.0010294646,-8.246295e-06,-1.1972454e-06,-0.00022726959,-4.209354e-06
GHA,2015,-1.4024665e-05,-0.0009788836,-2.0605692e-05,0.0006738901,0.007855535,0.0002760291,-0.00065969495,-0.0068738097,-0.00025539947,-8.7929905e-08,-2.887284e-06,-6.778599e-09,-9.876622e-10,-4.1642675e-08,-1.6586311e-09
GIN,2015,-9.376866e-09,-1.3581357e-05,-8.45145e-09,-0.0042772484,-0.06882416,-0.003987222,0.005410254,0.07579887,0.0062512755,-0.0011329714,-0.00695229,-0.0022634552,-1.0386894e-07,-8.948266e-06,-5.8354476e-07
GMB,2015,-2.7383969e-08,-1.7165044e-05,-4.533424e-09,-1.6123842e-05,-0.00046251595,-3.2742196e-06,-0.04708793,-0.1861468,-0.14768614,0.048498273,0.22424191,0.1526519,-0.0013942902,-0.037615392,-0.0049625095
GNB,2015,-5.0972017e-07,-0.000143777,-7.6102106e-07,-0.2552879,-0.3471381,-0.19258474,0.2554146,0.348455,0.19272953,-0.00012619018,-0.0011705073,-0.00014357148,-6.5126436e-08,-2.5496054e-06,-4.441986e-07
GNQ,2015,-2.050969e-11,-1.03833834e-07,-8.003708e-13,-3.1387832e-09,-1.911317e-06,-2.7684818e-10,-0.00014423864,-0.011757409,-0.0015436723,0.0066993833,0.08509439,0.01317811,-0.0065551237,-0.07333492,-0.011634486
GRC,2015,0.2200228,0.36451173,0.13475251,-0.21940987,-0.35958713,-0.13461463,-0.0006067755,-0.004874174,-0.00013430654,-2.54397e-06,-1.9085875e-05,-5.293079e-07,-3.7465395e-06,-3.136617e-05,-3.0949063e-06
GTM,2015,-5.302289e-07,-0.00029696143,-3.5546526e-07,0.008336484,0.064038694,0.008500814,-0.008335797,-0.063719854,-0.008500244,-1.837353e-07,-2.1849137e-05,-2.7914814e-07,-2.6227673e-10,-4.4081172e-08,-8.7029045e-10
GUY,2015,-0.00022316942,-0.012246183,-0.00018965546,0.023810685,0.18686354,0.05676961,-0.023582414,-0.17395549,-0.05654591,-4.9644873e-06,-0.0006395507,-3.2451513e-05,-1.12112595e-07,-2.2259852e-05,-1.5430323e-06
HRV,2015,-0.123190485,-0.29960337,-0.08216657,0.12865418,0.32127416,0.08501446,-0.005427377,-0.020585496,-0.0028248997,-2.550989e-05,-0.0005508329,-1.4178154e-05,-1.07255655e-05,-0.00053444493,-8.759182e-06
HTI,2015,-1.7544208e-07,-0.00017216498,-1.03684464e-07,0.2656551,0.46470362,0.4163301,-0.26564875,-0.46435723,-0.41630682,-6.252461e-06,-0.0001740931,-2.3171047e-05,-1.8543775e-09,-1.03345876e-07,-6.6396444e-09
HUN,2015,-0.071160324,-0.198623,-0.0023864736,0.05162482,0.056851536,0.14556757,0.035297573,0.29665834,-0.11795533,-0.011352108,-0.059605464,-0.019478764,-0.0044099335,-0.095281474,-0.005747109
IDN,2015,-4.466937e-06,-0.0009210835,-5.387076e-06,0.0042775273,0.022682846,0.0009874701,-0.0042725117,-0.021751337,-0.000982106,-4.2931185e-07,-1.0263465e-05,-2.4001972e-08,-3.119452e-09,-1.0161562e-07,-1.4425829e-09
IND,2015,-3.8716316e-05,-0.00662174,-0.00020728073,0.14078265,0.30549532,0.14874923,-0.14070812,-0.29829955,-0.14848675,-3.554053e-05,-0.0005653418,-5.2244948e-05,-3.2647927e-07,-8.674267e-06,-2.8960337e-06
IRL,2015,0.00013768673,0.0021144748,0.000733912,-0.00013361986,-0.0019586238,-0.00073265587,-2.5734835e-06,-0.00012304625,-5.68805e-07,-1.5810704e-07,-3.9774286e-06,-1.5248882e-07,-1.2867841e-06,-2.8919043e-05,-4.731217e-07
IRN,2015,-4.3418545e-08,-1.54445e-05,-4.308211e-09,-4.3467685e-06,-9.485758e-05,-3.9381106e-07,-0.023897652,-0.094211616,-0.060545377,0.051195502,0.24301112,0.12059671,-0.02729353,-0.14868928,-0.060050964
IRQ,2015,-9.580811e-08,-7.2611394e-05,-9.048927e-08,-0.01626422,-0.058500808,-0.03644624,0.016430616,0.060127616,0.036594927,-0.00016622255,-0.0015530569,-0.00014854019,-8.5199034e-08,-1.0999097e-06,-1.2266445e-07
ISL,2015,0.00021100044,0.0045412183,0.0019296408,-0.00020125884,-0.004032144,-0.0019069333,-6.086859e-06,-0.0003824406,-1.6487711e-05,-3.2334714e-07,-1.1142628e-05,-1.9057596e-06,-3.2798291e-06,-0.00011541246,-4.3403293e-06
ISR,2015,0.050362706,0.15479195,0.074904025,-0.04926348,-0.13412955,-0.074507765,-0.0010896967,-0.02052434,-0.0003857441,-3.9863153e-06,-8.8870634e-05,-3.0473664e-06,-5.493235e-06,-4.918778e-05,-7.412184e-06
ITA,2015,0.00037407875,0.0077167153,0.00062423944,-0.00037289932,-0.0075958073,-0.0006240228,-7.4863226e-07,-8.6125256e-05,-9.585056e-08,-4.676297e-08,-4.115885e-06,-1.837933e-08,-3.8761823e-07,-3.060369e-05,-1.6165785e-07
JAM,2015,-0.17868198,-0.29725897,-0.24189988,0.1812166,0.3192011,0.24617702,-0.0025310523,-0.021853836,-0.0042609274,-2.489151e-06,-6.632976e-05,-6.5019385e-06,-9.955213e-07,-2.2040836e-05,-9.736542e-06
JOR,2015,-1.041666e-05,-0.0011527138,-1.1288978e-06,-0.003794579,-0.011089325,-0.0013526311,0.014629543,0.13016826,0.016291976,-0.010734503,-0.112487644,-0.014791585,-8.9994894e-05,-0.005438555,-0.00014664362
JPN,2015,0.0011878014,0.010415494,0.0004876852,-0.0011496843,-0.009371837,-0.00047981465,-3.0006739e-05,-0.0008317404,-3.8459507e-06,-9.824103e-07,-2.6608102e-05,-7.051297e-07,-7.196475e-06,-0.0001851868,-3.3866017e-06
KAZ,2015,-1.17206715e-08,-3.034829e-06,-6.6481076e-10,-5.5428086e-07,-6.599078e-05,-8.8583676e-08,-0.0069146194,-0.09082293,-0.022169286,0.09486085,0.3082254,0.14887834,-0.087945715,-0.21733344,-0.12670897
KEN,2015,-4.166084e-06,-0.0006472952,-3.525687e-06,0.0023141503,0.016504765,0.0031336546,-0.0023096902,-0.01584526,-0.0031299647,-3.3312514e-07,-1.2071698e-05,-1.5593876e-07,-1.4068031e-09,-1.05490514e-07,-2.6907208e-09
KGZ,2015,-2.0767475e-06,-0.0003393961,-4.8552765e-06,-0.09477872,-0.30529076,-0.13852757,0.09522724,0.31000614,0.14015514,-0.00044558017,-0.0043196334,-0.0016095181,-7.966944e-07,-5.6375018e-05,-1.3158096e-05
KHM,2015,-4.6142702e-08,-1.09662915e-05,-1.9597962e-08,-0.0004879806,-0.0018330229,-8.344455e-05,0.048259676,0.10431403,0.11944038,-0.047718972,-0.101780035,-0.118932635,-5.263514e-05,-0.0006899917,-0.00042426007
KOR,2015,-0.21406372,-0.6360948,-0.15506527,0.22395217,0.6730451,0.16107255,-0.0098223835,-0.034993026,-0.005948308,-4.0971114e-05,-0.0007429517,-3.9678827e-05,-2.5022602e-05,-0.0012142763,-1.927581e-05
LAO,2015,-3.8658066e-11,-1.0493533e-07,-7.604325e-13,-4.2863768e-11,-9.130862e-08,-4.2157586e-13,-1.1349367e-07,-0.00025682917,-1.4298706e-06,-0.001494894,-0.049486663,-0.003341193,0.0014950037,0.049743712,0.0033426285
LBN,2015,-2.5193152e-05,-0.0042765606,-9.3918e-06,-0.26850006,-0.23698539,-0.6225376,0.2687019,0.24281973,0.622586,-0.00017606057,-0.0015521812,-3.8795177e-05,-5.432973e-07,-5.5119126e-06,-1.99234e-07
LBR,2015,-1.2871518e-06,-0.00037688148,-8.5428456e-07,0.0032950044,0.018207133,0.0063843727,-0.0032933352,-0.017824396,-0.006383281,-3.2462617e-07,-5.835652e-06,-2.8653562e-07,-5.977007e-10,-2.3939714e-08,-1.3992639e-09
LKA,2015,-1.1153723e-05,-0.0018431587,-2.4768457e-05,-0.66536397,-0.5203531,-0.43025106,0.66542745,0.52367973,0.43054178,-5.199724e-05,-0.0014546171,-0.00026290555,-2.6739983e-07,-2.888632e-05,-3.0603505e-06
LSO,2015,-0.00013362188,-0.008544142,-0.00046858966,0.047392726,0.22090757,0.14653254,-0.047242828,-0.21196045,-0.14598289,-1.605191e-05,-0.0003939884,-7.4079886e-05,-2.0111497e-07,-8.891473e-06,-7.0478945e-06
LTU,2015,0.0033679605,0.053321302,0.010359466,-0.003349204,-0.052058876,-0.0102597065,-1.3246443e-05,-0.0004925683,-7.638908e-05,-7.513787e-07,-5.6819976e-05,-9.507966e-06,-4.8580227e-06,-0.0007130476,-1.376417e-05
LUX,2015,8.106232e-06,0.00015902519,7.1167946e-05,-4.738288e-06,-0.00010000956,-6.922406e-05,-1.0235799e-06,-4.5136385e-05,-3.3090484e-07,-2.010856e-07,-1.3146935e-06,-6.158602e-07,-2.1923697e-06,-1.24891285e-05,-9.710227e-07
LVA,2015,0.0021293163,0.035880744,0.009475887,-0.002112327,-0.034571424,-0.009436858,-1.0891732e-05,-0.0005240798,-2.821615e-05,-8.0964986e-07,-8.327419e-05,-3.6485746e-06,-5.237501e-06,-0.0007019212,-7.220789e-06
MAR,2015,-2.219651e-06,-0.00056347647,-8.151864e-07,-0.005058486,-0.024998847,-0.0042334744,0.013217509,0.09022087,0.013592422,-0.008129512,-0.06274775,-0.009302973,-2.730031e-05,-0.001910771,-5.516527e-05
MDA,2015,-0.000118682525,-0.008344931,-0.00018958372,0.078641176,0.16340601,0.018852055,-0.07848835,-0.15444578,-0.018646428,-3.363813e-05,-0.00058360037,-1.4794837e-05,-5.478738e-07,-3.165906e-05,-1.2735102e-06
MDV,2015,-8.082759e-08,-4.795297e-05,-8.221891e-08,-0.0009702048,-0.011757161,-0.00070725405,0.05380237,0.16574752,0.067276955,-0.05279392,-0.15052319,-0.06643121,-3.8204915e-05,-0.0034192633,-0.00013829763
MEX,2015,-9.8486325e-06,-0.0021355338,-4.3906657e-06,0.01925981,0.08277178,0.030176282,-0.019248372,-0.08053978,-0.030168328,-1.4883755e-06,-9.5454125e-05,-3.453014e-06,-6.782762e-09,-9.5307496e-07,-2.9943024e-08
MKD,2015,-2.9763835e-06,-0.0010181909,-6.297437e-06,-0.007521641,-0.07260221,-0.021849087,0.011271715,0.13124019,0.027100623,-0.0037307132,-0.053019624,-0.0051380494,-1.63155e-05,-0.004600132,-0.000107145526
MLI,2015,-3.9693802e-07,-9.5521595e-05,-3.3764593e-07,0.0068815947,0.036572754,0.004286051,-0.0068808035,-0.03647072,-0.004285659,-3.476965e-07,-6.5633594e-06,-9.673368e-08,-3.5558445e-10,-9.773973e-09,-6.3453587e-10
MMR,2015,-5.530196e-07,-0.00034395498,-4.9990484e-07,-0.0031570513,-0.009272126,-0.0026105351,0.03902346,0.2030642,0.045930266,-0.035825234,-0.19172606,-0.04326406,-4.059924e-05,-0.0017221161,-5.5110813e-05
MNG,2015,-0.0001703818,-0.014274775,-0.00033022792,0.011863351,0.09719491,0.012754381,-0.011690122,-0.08276262,-0.012422098,-2.830284e-06,-0.00014668689,-1.8102264e-06,-9.5579495e-08,-1.0768097e-05,-3.6989786e-07
MOZ,2015,-2.8997276e-06,-0.0006090941,-5.9891718e-06,0.4142996,0.3171421,0.23060313,-0.41380832,-0.31216982,-0.23017934,-0.00048798232,-0.0043349676,-0.00041590675,-4.1433557e-07,-2.8226606e-05,-1.8528533e-06
MUS,2015,-0.010811101,-0.11594936,-0.04745692,0.019289553,0.16812277,0.06404519,-0.008468175,-0.051974714,-0.016545085,-9.077658e-06,-0.00015685249,-2.3295675e-05,-1.1446789e-06,-4.1817613e-05,-1.9879459e-05
MWI,2015,-3.723242e-06,-0.00066697644,-4.0770606e-06,0.00868237,0.055845022,0.011166334,-0.008677395,-0.055133957,-0.0111610675,-1.338021e-06,-4.3920874e-05,-1.195855e-06,-3.6658063e-09,-2.334349e-07,-1.3915448e-08
MYS,2015,-4.160572e-06,-0.00047995063,-1.8980335e-06,-0.0019342897,-0.005193953,-0.0005982458,0.023009837,0.101540625,0.031132638,-0.020649372,-0.08539766,-0.029150024,-0.00042207126,-0.010469154,-0.0013825815
NAM,2015,-0.00019749002,-0.011268458,-0.00030033605,0.011546791,0.09012753,0.0077938437,-0.011343301,-0.07864025,-0.0074915164,-5.9261442e-06,-0.00020831295,-1.6912085e-06,-1.1748041e-07,-1.04223345e-05,-3.2244608e-07
NER,2015,-1.3957583e-05,-0.0013045291,-3.257383e-05,0.0013565421,0.011452079,0.0006260276,-0.0013421914,-0.010141029,-0.00059335853,-3.126274e-07,-6.4779406e-06,-1.5275856e-07,-2.3103306e-09,-7.518442e-08,-1.0446453e-08
NGA,2015,-2.644709e-07,-9.046322e-05,-1.6105096e-07,0.0028312802,0.014799476,0.00077188015,-0.0028308388,-0.014707594,-0.0007717159,-1.0216459e-07,-1.4243864e-06,-4.623298e-09,-1.06495916e-10,-2.3838937e-09,-4.9453996e-11
NIC,2015,-4.563045e-08,-4.215463e-05,-1.0453002e-08,-0.00040805805,-0.007975381,-0.00015058454,0.0104391575,0.1778037,0.1755414,-0.010027399,-0.16817327,-0.17521587,-3.719729e-06,-0.0016128599,-0.00017505017
NLD,2015,7.987022e-06,0.0007892847,3.4213066e-05,-7.258839e-06,-0.00065618317,-3.275684e-05,-2.0721804e-07,-9.490527e-05,-6.934996e-08,-3.0606664e-08,-3.1975742e-06,-1.1288689e-07,-4.573971e-07,-3.4892495e-05,-1.1836703e-06
NOR,2015,4.529953e-06,0.00023585558,2.6226044e-06,-3.917257e-06,-0.00020835221,-2.5417955e-06,-1.8491579e-07,-2.1194179e-05,-3.240786e-09,-2.3991475e-08,-4.333412e-07,-1.03638325e-08,-3.9800364e-07,-5.795255e-06,-1.1434783e-07
NPL,2015,-3.644325e-05,-0.005912769,-0.00019278891,0.014077187,0.07620126,0.00797832,-0.014038329,-0.0702526,-0.007784806,-2.37014e-06,-3.5357076e-05,-5.637267e-07,-2.437546e-08,-4.7525225e-07,-1.14831074e-07
NZL,2015,3.9339066e-05,0.001585722,3.4928322e-05,-3.5624307e-05,-0.001238771,-3.4027544e-05,-9.404345e-07,-9.7622855e-05,-6.764165e-08,-2.1389947e-07,-1.3076513e-05,-1.00651725e-07,-2.5125103e-06,-0.0002362382,-7.361854e-07
PAK,2015,-7.8780425e-07,-0.00032540582,-2.5282711e-06,0.55524844,0.5334407,0.42508638,-0.55518585,-0.53267926,-0.42502043,-6.167615e-05,-0.00043526132,-6.319129e-05,-5.763674e-08,-7.896615e-07,-2.5450345e-07
PHL,2015,-5.179991e-06,-0.0019269746,-5.163632e-06,0.0076064467,0.040949583,0.00089240074,-0.0075995526,-0.038950317,-0.00088716246,-1.8331373e-06,-7.150359e-05,-6.4178224e-08,-8.6718375e-09,-8.4679397e-07,-1.836125e-09
PNG,2015,-3.8899893e-06,-0.0025908572,-2.464255e-06,-0.3133646,-0.42291033,-0.15903243,0.3134445,0.42593485,0.15941042,-7.586223e-05,-0.00043264564,-0.00037497721,-1.2814183e-07,-9.944e-07,-5.503889e-07
POL,2015,0.0034977198,0.135916,-0.016490519,-0.0030584633,-0.13333648,0.016705066,-0.00043452377,-0.0025412813,-0.00020983997,-2.2396166e-06,-1.4963137e-05,-1.0399057e-06,-2.6155692e-06,-2.3261628e-05,-3.6672575e-06
PRK,2015,-7.1009656e-15,-4.9913246e-10,-3.189852e-17,-4.290686e-15,-2.325582e-10,-2.9085385e-18,-5.4196238e-11,-3.3905471e-06,-7.5998524e-10,-4.295613e-05,-0.008063997,-6.248277e-05,4.2915344e-05,0.008067429,6.246567e-05
PRT,2015,0.025583148,0.19526982,0.016586602,-0.025567338,-0.19471362,-0.016583942,-1.5235081e-05,-0.0005395682,-2.2943093e-06,-1.4016835e-07,-3.5835637e-06,-2.144005e-08,-4.6532867e-07,-1.3049273e-05,-2.9545242e-07
PRY,2015,-1.8752733e-06,-0.00069121993,-1.1789876e-06,0.027653337,0.09818548,0.032416523,-0.027650181,-0.097420074,-0.032412846,-1.2297497e-06,-7.381751e-05,-2.5528334e-06,-2.3958966e-09,-3.033043e-07,-1.0339265e-08
ROU,2015,-0.0034791948,-0.050881,-0.002476853,0.006203234,0.07005936,0.0030257106,-0.0027222056,-0.019129887,-0.0005484227,-1.6704004e-06,-4.2220207e-05,-1.855155e-07,-1.8226051e-07,-6.2636223e-06,-1.561256e-07
RUS,2015,-1.847298e-07,-3.082074e-05,-1.1189819e-08,-1.8628629e-05,-0.00043552407,-1.4780666e-06,-0.06321351,-0.19041596,-0.06217695,0.087699234,0.3185532,0.14040017,-0.02446689,-0.12767087,-0.078221805
RWA,2015,-3.1507227e-08,-4.611293e-06,-4.220518e-09,-9.480462e-07,-8.237199e-05,-2.9902026e-07,-0.003084968,-0.04140161,-0.017343694,0.08379835,0.35369968,0.15387017,-0.08071237,-0.31221107,-0.13652614
SDN,2015,-4.7898363e-10,-8.17411e-07,-1.4032424e-11,-1.3448048e-06,-8.328092e-05,-9.836973e-08,-0.027681416,-0.19292867,-0.058420204,0.027979791,0.19681174,0.0586679,-0.00029697432,-0.0037989838,-0.00024754214
SEN,2015,-5.3063955e-05,-0.002475334,-0.00010282301,0.0010336041,0.011680424,0.00067168474,-0.0009802636,-0.009194572,-0.0005688906,-2.8313028e-07,-1.0245341e-05,-5.1637727e-08,-5.175347e-09,-3.102275e-07,-1.3361676e-08
SLE,2015,-1.1920979e-06,-0.0002025596,-1.632044e-06,0.034027576,0.10738289,0.05656159,-0.03402267,-0.10711602,-0.056555405,-3.659328e-06,-6.411167e-05,-4.457594e-06,-4.4627804e-09,-1.9248381e-07,-2.997574e-08
SOM,2015,-6.277564e-08,-0.00014525684,-4.194718e-08,-6.608415e-05,-0.00055834296,-0.00077436044,0.01548332,0.04928094,0.02352631,-0.015416444,-0.048564427,-0.022750227,-6.836157e-07,-1.2857235e-05,-1.6573837e-06
SRB,2015,-7.026005e-05,-0.006432725,-4.248048e-05,-0.11444372,-0.3250994,-0.08026845,0.115872025,0.3464263,0.083001316,-0.0013412992,-0.013436315,-0.0025889005,-1.6764008e-05,-0.0014578118,-0.00010146471
SWE,2015,6.3180923e-06,0.0004988909,7.2717667e-06,-6.0845045e-06,-0.0004760424,-7.2727044e-06,-8.998388e-08,-1.7336453e-05,-3.5845256e-09,-8.6376e-09,-3.800884e-07,-2.6165692e-09,-1.3940219e-07,-4.992803e-06,-4.430642e-08
SWZ,2015,-4.1316714e-09,-4.895546e-06,-4.250739e-10,-5.2853274e-08,-6.508731e-06,-9.548328e-09,-0.00050353736,-0.012907718,-0.0028718393,0.03055638,0.1735785,0.11036688,-0.030052826,-0.16065931,-0.10749505
SYC,2015,-0.0008873193,-0.02353351,-0.0006404592,-0.106670655,-0.17792405,-0.19042286,0.115044534,0.26594698,0.19641584,-0.0072502363,-0.044187035,-0.004935599,-0.000236382,-0.020302396,-0.00041698903
SYR,2015,-4.2716165e-12,-2.1817216e-08,-1.93052e-14,-1.2494736e-10,-7.9221095e-08,-8.4864787e-13,-6.469496e-06,-0.0013365928,-5.9343183e-05,0.06287378,0.06878966,0.10236615,-0.0628673,-0.0674529,-0.102306835
TCD,2015,-5.7525873e-10,-1.4368196e-06,-3.606304e-10,-0.0003370428,-0.011146402,-0.00020706943,0.007965624,0.038221598,0.019681752,-0.007628465,-0.027058577,-0.0194733,-1.6037225e-07,-1.522297e-05,-1.232895e-06
TGO,2015,-6.934428e-07,-0.00010148483,-7.304451e-07,-0.31750515,-0.52260923,-0.27146727,0.31767398,0.52371454,0.27163434,-0.00016799511,-0.0010005744,-0.00016581266,-8.894651e-08,-3.3158037e-06,-5.330643e-07
THA,2015,-3.6451036e-07,-6.257748e-05,-2.1889452e-08,-3.768646e-05,-0.00014930403,-1.6687386e-06,-0.05261906,-0.09971678,-0.0475092,0.06864154,0.17067558,0.07173866,-0.015984384,-0.07074686,-0.024227811
TJK,2015,-1.5014154e-10,-1.6126592e-07,-2.8881105e-12,-5.8746032e-08,-1.1066301e-05,-3.646074e-10,-0.0016991197,-0.037027463,-0.0011070017,0.010014832,0.07760489,0.084846914,-0.008315747,-0.040566158,-0.083739884
TKM,2015,-5.278346e-14,-1.3845572e-09,-5.223294e-16,-1.0017668e-13,-1.8510292e-09,-5.1839904e-16,-1.9067972e-09,-1.5994945e-05,-5.0931384e-08,-0.0019170229,-0.052878954,-0.0053955168,0.0019170046,0.05289495,0.005395472
TTO,2015,0.163688,0.3242944,0.11723316,-0.16237429,-0.30605012,-0.11640724,-0.0013078167,-0.01810575,-0.0008023561,-3.0093277e-06,-9.047868e-05,-7.388514e-06,-2.8517945e-06,-4.8035454e-05,-1.6054062e-05
TUN,2015,-0.00050177396,-0.018676477,-0.0009849757,0.005070746,0.049654365,0.006851077,-0.0045669186,-0.030921465,-0.005864889,-2.0195705e-06,-5.2846084e-05,-9.906448e-07,-8.0607194e-08,-3.6538604e-06,-2.5522056e-07
TUR,2015,-5.168081e-07,-0.00015591618,-2.1583358e-07,-0.0016310145,-0.01519746,-0.00037459252,0.008563399,0.09575206,0.033652723,-0.006895502,-0.075590655,-0.032800894,-3.6414134e-05,-0.0048080226,-0.00047706696
TWN,2015,0.4921527,0.52111506,0.3033532,-0.49173194,-0.5147575,-0.30319458,-0.00041354322,-0.0059673097,-0.00014825206,-3.527788e-06,-0.00013187516,-2.3562552e-06,-3.7219104e-06,-0.00025827833,-7.945782e-06
TZA,2015,-4.8386515e-05,-0.0019795184,-5.0643615e-05,-0.20892733,-0.06931871,-0.0649147,0.20917752,0.07398498,0.06530851,-0.0002007757,-0.002616968,-0.0003345735,-1.0090696e-06,-6.9790774e-05,-8.612711e-06
UGA,2015,-1.2730357e-07,-5.3060645e-05,-1.7373019e-07,-0.01386882,-0.11400629,-0.011552337,0.016687095,0.13571912,0.016821563,-0.0028172685,-0.021536559,-0.0052623083,-7.6150485e-07,-0.00012322684,-6.762297e-06
UKR,2015,-5.259251e-06,-0.0017840685,-6.0745683e-06,-0.08147762,-0.22057137,-0.13525231,0.08243817,0.23601049,0.13632506,-0.00095251465,-0.013316518,-0.001058942,-2.6905211e-06,-0.00033847455,-7.670542e-06
URY,2015,9.1671944e-05,0.019348204,0.0012721419,-8.893248e-05,-0.017218009,-0.0012503949,-6.3097644e-07,-0.00022356564,-3.7986085e-06,-1.7864848e-07,-0.00016638136,-6.588473e-06,-1.8734105e-06,-0.0017403135,-1.1250978e-05
USA,2015,0.015308917,0.032466114,0.023203433,-0.015300367,-0.032326017,-0.023202611,-8.224996e-06,-0.00013679617,-8.358895e-07,-8.887601e-08,-9.1135365e-07,-1.5974141e-08,-2.0425628e-07,-2.4207648e-06,-5.495745e-08
UZB,2015,-9.750302e-12,-2.311382e-08,-1.5673328e-13,-4.0686513e-11,-7.655148e-08,-7.015421e-13,-5.9770247e-07,-0.00037247955,-8.174565e-06,-0.02930539,-0.14937356,-0.05327092,0.029305995,0.14974618,0.053278983
VEN,2015,-2.7907245e-08,-7.977284e-06,-7.868931e-10,-4.9604627e-05,-0.0010889751,-1.6590856e-06,0.32140142,0.56634533,0.83507466,-0.32115203,-0.55261856,-0.83022386,-0.00019968844,-0.012629905,-0.004849126
VNM,2015,-1.6152433e-07,-1.11072295e-05,-2.030403e-08,-3.4662966e-07,-2.5155998e-05,-8.725401e-08,-0.00026128962,-0.012334767,-0.0042927214,-0.021949831,-0.11174252,-0.10068482,0.022211611,0.1241135,0.10497767
YEM,2015,-7.3822077e-09,-1.0862909e-05,-1.3975529e-09,-6.2418776e-06,-8.3862964e-05,-3.7995933e-06,0.7490902,0.6192839,0.79520196,-0.7489971,-0.6188804,-0.79506016,-8.682852e-05,-0.0003088437,-0.00013800563
ZAF,2015,-3.5424637e-05,-0.0031599936,-0.00011147778,0.0007939935,0.0104269385,0.00049841404,-0.00075844355,-0.007264547,-0.00038689192,-9.98829e-08,-2.3606076e-06,-1.4795471e-08,-1.6035804e-09,-5.0639144e-08,-4.9120454e-09
ZMB,2015,-1.1804757e-05,-0.00085286796,-2.772599e-05,0.2313276,0.3520819,0.5124035,-0.23106784,-0.34933215,-0.5108514,-0.00024745488,-0.001879067,-0.0015061576,-4.5301783e-07,-1.778355e-05,-1.8198729e-05
ZWE,2015,-2.2547006e-08,-1.2654399e-05,-1.9060352e-08,-0.0007363471,-0.017281355,-0.00051265646,0.020171642,0.07675302,0.023563623,-0.019430937,-0.05895711,-0.023007179,-4.308319e-06,-0.0005018278,-4.372186e-05
AFG,2016,-7.3799167e-09,-4.610859e-05,-1.9480966e-08,-0.0057455515,-0.058658283,-0.01654105,0.0064679384,0.063976705,0.017672837,-0.000722327,-0.0052690073,-0.0011315993,-5.127898e-08,-3.2785422e-06,-1.5286915e-07
ALB,2016,-9.740024e-05,-0.008772974,-9.010735e-05,0.10403931,0.27931005,0.033528805,-0.10391777,-0.26992497,-0.03343378,-2.38619e-05,-0.0005927662,-4.5233633e-06,-3.4733296e-07,-1.9246741e-05,-4.2560694e-07
ARE,2016,-4.206588e-08,-0.000103152066,-1.1171682e-09,-2.2357336e-09,-6.9907225e-07,-3.8819636e-10,-1.472404e-05,-0.001580094,-4.6171554e-05,-0.10581514,-0.20439872,-0.06893147,0.105829835,0.20608264,0.068977654
ARG,2016,-0.0032866432,-0.0865854,-0.0011153107,0.004200399,0.09410262,0.0013208985,-0.0009134087,-0.007506418,-0.00020558637,-3.4011902e-07,-9.673618e-06,-3.819065e-08,-2.6236519e-08,-1.0735648e-06,-1.666133e-08
ARM,2016,-6.133313e-08,-7.077458e-05,-5.8989198e-08,-0.0021026887,-0.06330592,-0.004270097,0.004121363,0.08027327,0.006832719,-0.0020175204,-0.016710399,-0.0025578164,-1.0667973e-06,-0.00018616037,-4.8070615e-06
AUS,2016,4.5776367e-05,0.0012419224,4.541874e-05,-4.4264874e-05,-0.0011776087,-4.521122e-05,-8.6139954e-07,-5.1388222e-05,-5.523634e-08,-6.1518286e-08,-1.2839492e-06,-2.5027854e-08,-6.3523794e-07,-1.1581481e-05,-1.8210713e-07
AZE,2016,-8.83235e-11,-1.790744e-07,-3.0076191e-12,-3.193167e-10,-1.10771026e-07,-6.790093e-12,-6.665469e-07,-0.00011107347,-3.8921676e-06,-0.16998282,-0.305756,-0.14207196,0.16998357,0.30586743,0.14207584
BDI,2016,-3.6708608e-10,-4.062894e-07,-1.3730311e-11,-1.0942181e-06,-0.00018400756,-1.598474e-08,-0.02138059,-0.23809008,-0.01481564,0.021922946,0.24615318,0.020727158,-0.0005413766,-0.007878707,-0.0059115556
BEL,2016,3.4332275e-05,0.0013289452,0.000108242035,-3.3350923e-05,-0.0012477543,-0.00010796888,-6.2845965e-07,-7.205962e-05,-7.9558994e-08,-3.3634866e-08,-1.1572694e-06,-1.4265177e-08,-3.2972565e-07,-8.018904e-06,-1.5955678e-07
BEN,2016,-1.3993229e-05,-0.00084208004,-4.1048365e-06,0.00031268597,0.0044739842,0.000849843,-0.00029874843,-0.0036310402,-0.0008456812,-3.4729766e-08,-8.784521e-07,-2.1246862e-08,-4.306361e-10,-9.14604e-09,-1.3603823e-09
BFA,2016,-1.7324739e-05,-0.0013027256,-3.0801257e-05,0.0006376505,0.008788586,0.00019872189,-0.0006202012,-0.0074816826,-0.00016792503,-9.024322e-08,-4.1793005e-06,-6.4261347e-09,-1.0606663e-09,-5.728372e-08,-1.4526799e-09
